,xi,vi,xf,vf,K
116,-0.815126902024252,4.657384157432482,-0.0440061670797845,-0.8059396282389601,1
117,-4.246622354476531,-1.9401226601056223,,,-1
118,13.585087031025566,-0.005725979812959636,13.610382536739538,0.11020460466542628,1
119,-2.455533411647407,2.1511142355781034,-11.938088399120872,-85.8055574983808,1
120,-9.81295353500821,3.4551152789740573,,,-1
121,3.8875865907815417,-4.821363358813375,2.212847998321653,-2.1557696104008066,1
122,17.359055218283533,-0.1452524698558575,17.519802990421166,0.8018657020846436,1
123,16.898322943411223,3.183159512033585,18.68726207925847,4.107988878803395,1
124,-1.9572135378683306,-3.0439597642359937,-18.958792642873526,-197.33057357944614,1
125,17.080356806725494,0.12125444428927779,17.36920133536728,1.0601265636679758,1
126,5.893734182648059,-2.730776440491657,5.091000549229189,-0.4596061047206297,1
127,11.396250480586048,1.7338080386334234,12.171539641231996,1.4469234584269852,1
128,2.3664794619937073,1.2035902130893135,3.5822090660358317,3.8719563294646813,0
129,16.53481171029981,-2.252614899956532,15.631571684476299,-1.4635357392613406,1
130,-2.3557036631379766,-4.581227673778374,-49.77113340498266,-1602.1469433405184,1
131,7.138753935952813,-4.711268870741464,5.214083504654601,-2.920236807436507,1
132,11.175427215051261,-3.51577025156769,9.37657220932208,-3.7857551441187915,1
133,8.664522371422066,-1.1512861313518066,8.166238816339947,-0.8406657276449194,1
134,2.8073932561687833,2.238398039560689,4.600683165855017,5.09377256702844,1
135,3.2490863185290006,3.1983836031725907,5.517374259287613,5.947423985712408,1
136,2.1370371426620416,-2.567816419430682,1.2378880498948313,-1.3899098046543235,1
137,-6.05735770459805,1.3352385737107744,,,-1
138,-9.323917798353271,4.136889506575088,,,-1
139,15.821224837448078,-3.543876930192502,14.232844250080397,-3.012692320916768,1
140,4.670385075365434,-2.2635748519134835,4.24398803222685,0.5487742251895604,0
141,4.4679134608028335,3.5305638526832084,6.786550261732737,5.685214920294618,1
142,16.0134948412606,-2.984587592929868,14.717279631585207,-2.361823697605451,1
143,-1.538868246840547,2.2044415097098113,-4.945159777593705,-23.39954050331701,1
144,1.0951333055191768,-1.0955556533457944,0.3946654609778494,-2.1490536823778728,1
145,-6.6442936494583895,-4.8750950513245765,,,-1
146,16.177708519813837,0.6463598527614787,16.70042519974903,1.500751194320115,1
147,-1.3339008408784139,4.332332072461636,-1.9586578160798234,-7.7399518738547135,1
148,-3.6889214839164906,-4.177368825968935,,,-1
149,16.942882252760416,-2.1402593689149607,16.111119283324456,-1.274739125292518,1
150,13.159266559947511,0.9408124022320283,13.629117559874668,0.9991186996735385,1
151,16.00110302297625,-2.421945525471595,14.985636835471135,-1.7650413961921014,1
152,0.8478748621058205,1.558419697513111,1.583436173065691,1.7606147241584922,1
153,17.826830299010226,-4.207176582468202,15.99192171058119,-3.310569569873143,1
154,-4.264450747977628,-0.12351238504576845,,,-1
155,4.689930016004109,2.24753250794285,6.38141582847098,4.476060290382587,1
156,17.462649185388706,3.282388982684063,19.295475868887742,4.160421034188961,1
157,12.014933311326587,-0.9855757774385747,11.462630539925941,-1.2797635115988308,1
158,13.586514322888945,-2.7524829675269604,12.235629008433879,-2.817547540161892,1
159,-2.720015515858397,-2.9435400024870075,-63.59222339827896,-2925.0963677550403,1
160,18.963845688156116,-0.763911076088565,18.78864796876798,0.05464961955697489,1
161,13.463160561750954,2.49403364553174,14.734460885625381,2.7585276970077035,1
162,-4.607219411489791,-3.228842575422796,,,-1
163,18.77444526723803,4.60281214663793,21.183629907162867,5.102322118479944,1
164,18.344590697558434,1.037250959470243,19.065615344154565,1.8847261613041817,1
165,-5.8795713405941825,2.3415213880972434,,,-1
166,-5.848025039044918,4.454761506690124,,,-1
167,19.89511584824716,-1.1222032660975314,19.489732082720412,-0.5119663358245881,1
168,-4.425792057123839,1.3880794732268873,,,-1
169,-2.5817819141769336,-0.2741900901862815,-21.465912865093745,-251.50835784386427,1
170,-8.064219464868671,-4.182335402762851,,,-1
171,-9.10793833048433,-1.6692919942815978,,,-1
172,6.818804783929689,-4.021246366432337,5.266790394149681,-2.1331932019767343,1
173,16.91313331533078,3.7748036422749998,18.990939641022642,4.685266485007315,1
174,17.70400001729632,1.733772869640986,18.780444250869568,2.641123974754298,1
175,-5.193178211124484,-3.4650769670974357,,,-1
176,16.36040971439164,0.5568134920169943,16.845829228537287,1.4354502922462298,1
177,0.6443902714983949,1.3510150903567544,1.0814051116366545,0.6597685736584319,1
178,-3.288375241256544,-3.4149309657715965,,,-1
179,5.61401661351443,1.2786168637594733,6.714368427058669,3.0827053849399815,1
180,-6.669114423134398,1.2011493158205848,,,-1
181,-3.520601097502767,1.0196929873730092,,,-1
182,6.8126343594253065,4.010127422584096,8.983244580827522,4.63829210212044,1
183,9.758363433347267,-4.714171201824494,7.46677798084166,-4.462281157468846,1
184,1.918055429850753,1.3921812122498167,3.118359632095329,3.702865214685567,1
185,6.815767317850913,0.7513301228483762,7.47082511303076,1.8477454741545913,1
186,0.5111756862384489,-1.4772899240911141,-1.1026030622023877,-6.513960279441818,1
187,-3.9310228063383432,-1.842646584135612,,,-1
188,-0.6305599967627842,-3.955150604207426,-7.581282258943033,-43.04782373356765,1
189,18.097186934412758,2.9681412565874297,19.759538986072485,3.7601733144934584,1
190,17.823554200818723,1.0058891879546774,18.543962554119524,1.9230702090773435,1
191,-4.876325708724889,-2.6910340664107557,,,-1
192,-3.4654687624662603,-2.978618750296127,,,-1
193,4.119786487351442,3.022819360920078,6.2440851353409075,5.448487603407095,1
194,5.504094869647165,-3.8896774370955765,4.215023130079241,-1.2660249970222388,0
195,11.12714783457746,4.480819009657015,13.257411838352093,4.27600495081203,1
196,1.1333882604181014,2.7321091625656315,2.7352327893234905,4.243643290027323,1
197,-8.721341800125364,2.0032824887543565,,,-1
198,0.22748075748538454,-3.191141324845419,-3.2269385097819385,-15.535507185162103,1
199,10.56410562385415,-4.384893376810474,8.36911147277258,-4.465402938361587,1
200,10.979753370508803,-1.3002986769088078,10.26053074655985,-1.6271246008950226,1
201,3.6996023835592666,-4.824505116967874,2.004255062973195,-2.2864273248869273,1
202,6.36841657926988,-2.9845559848526637,5.371346807191183,-0.9705466437750978,1
203,-7.70311581819609,1.2488331670700958,,,-1
204,10.39414035959626,1.5714079547369124,11.083632718361255,1.2375537789295477,1
205,0.2843902344359943,-1.8006792842026318,-1.9231321986509629,-9.548136971388528,1
206,6.022184676216323,-0.9343619433063939,6.031517708387067,0.9713240700870416,1
207,-7.974516736267132,-1.907219276677715,,,-1
208,-9.931996563797338,0.14100838265690285,,,-1
209,3.437577789274698,1.6399194115090499,4.952673762911725,4.485612951922764,1
210,-4.077509286011729,-1.658255211954537,,,-1
211,17.254417308041678,-4.650373203378303,15.186399347133715,-3.8515328138474323,1
212,-3.854905578919583,0.8077583350732906,,,-1
213,4.885173257553777,-1.4204751864775291,4.835886899662243,1.223408044505689,1
214,-0.31867463911457605,0.17465347101221074,-2.0799151593921272,-9.476458495469366,1
215,19.02895960451267,4.567261667934385,21.40323258268029,4.990624226619959,1
216,12.906399366736093,-0.4350735409134474,12.670813873051795,-0.5360111502909772,1
217,0.08964115231970027,4.9823193038336875,2.255620230715829,4.823734685578332,1
218,3.98844331235936,0.24796886116950745,4.812704830724307,3.070489065260483,1
219,14.602816683698226,3.0207408633149626,16.221010296476624,3.652479428578274,1
220,4.675209941390129,-1.8051049714577658,4.466555443303543,0.9675240530236928,0
221,18.38498557531049,3.358511240290948,20.221972455409354,4.061701708779295,1
222,-2.2783948200987156,-3.8787587436355997,-33.714001935212195,-650.7910787991773,1
223,6.317609616060764,-4.59207187220513,4.582202355254839,-2.310416792461508,1
224,0.8933570776040174,0.209173854617263,0.838157204517558,-0.462822915581082,1
225,-7.967235334845552,-3.6996307872704035,,,-1
226,16.567729704494003,2.1669184990421435,17.854336429910564,3.0955724081661526,1
227,4.313519235358111,-3.49679581830727,3.312585723206851,-0.5819724368513155,1
228,13.964961267766437,4.703420864888493,16.381328404861602,5.2658288031978575,1
229,-1.5086879981689343,1.7446492504157263,-5.314171674804838,-25.779679370756895,1
230,-3.2306580322653495,0.29609545081414,-58.414059116344944,-2369.3990545073893,1
231,-7.163647686398237,4.283049196768927,,,-1
232,5.662604480328948,-3.4752855895872923,4.546848467910904,-0.9743444562610999,1
233,11.474180141800158,-0.5035584613374287,11.146523163961367,-0.836774260668183,1
234,6.947923871057018,0.9857341836904414,7.690111362481152,1.961202779053802,1
235,-7.824334645845731,-1.2156730453414477,,,-1
236,11.02015761554151,4.934414089081805,13.372564836134405,4.735229166916399,1
237,15.665866404186652,1.449376688329699,16.563845709807477,2.2446267785545837,1
238,11.98688926692832,-0.3138867115448889,11.766282520960406,-0.5916839756851282,1
239,-4.690210567719509,1.4003789359207763,,,-1
240,-2.212397562105118,3.7289486635495592,-7.045101227812202,-37.592427186566255,1
241,19.80892410476769,1.6860975936895048,20.74985937619704,2.099495041630635,1
242,-6.54823342908791,2.7436005735834987,,,-1
243,15.056753934018825,1.521166988638197,15.954872154270076,2.1818693848098802,1
244,7.963586587772266,0.5835035551511734,8.367333726369102,1.0275669394472007,1
245,-0.48425541268903416,-0.8085653262551196,-3.4885555735093168,-16.079676531181825,1
246,1.0364786199282463,-2.3225397625958397,-0.5235634119913564,-5.126731774296378,1
247,-5.873050736704579,-4.3999533746074935,,,-1
248,-5.479952540982122,3.2431115983781353,,,-1
249,10.298154741656461,2.9974731083280792,11.686435322321472,2.668604043084414,1
250,1.696729311287795,-0.19439012711538606,1.9383087377813166,1.2507264015348172,1
251,-8.591258113231534,3.668163431440318,,,-1
252,-4.8545871024035865,2.5114099753148578,,,-1
253,-7.353863108803989,0.6107606427133803,,,-1
254,13.002680726770677,4.6292199642755705,15.312345460855221,4.911319198088842,1
255,-2.473343921994563,2.8696779427894494,-10.661924314749912,-71.13768149523969,1
256,-7.150225571258789,-0.7329576793351853,,,-1
257,16.028661445711368,3.408215946947953,17.91296053677753,4.309218536197814,1
258,-0.6645500663924739,-0.921030046807739,-4.288005258927422,-20.288173259094986,1
259,-8.36852789460692,2.097283669972666,,,-1
260,-4.643503440878339,-4.908689355533533,,,-1
261,-8.4219438606305,1.5778518876714003,,,-1
262,2.535549916376766,3.7712758599652236,5.064423015314583,6.554129221585267,1
263,11.659231117717958,-3.5035471523535797,9.86237748869561,-3.8173257807373817,1
264,16.770545916267775,-2.5878211100389903,15.71039542872069,-1.7708009229003752,1
265,12.352244182901522,4.462093305138483,14.533662219524402,4.542836518928628,1
266,3.370058259827685,-3.428569535138448,2.357413258365488,-0.814279755652088,1
267,18.514046771518807,-3.994520488023289,16.783460771091246,-3.065096963581017,1
268,16.444951758749507,4.579252266350833,18.913576654850875,5.488874600830532,1
269,11.785005516296682,-1.007745805259035,11.215131356282207,-1.3262673936670943,1
270,7.3185732189896235,4.015185105277006,9.41908280722785,4.380500599785496,1
271,6.3623661575046135,-1.1229620568313505,6.227279491783161,0.5876928196929725,1
272,3.846138388451539,2.4556208630011653,5.729511466395654,5.0875112129853886,1
273,18.026845277716816,-2.038597359779609,17.258991033227346,-1.0939220338456015,1
274,14.07750465909843,-0.9115699686391476,13.684456989743586,-0.7123462732822722,1
275,-9.10675705013684,-1.1481480595450613,,,-1
276,-3.041407671538634,-3.954188042922304,,,-1
277,-8.514215700232462,-1.7362913235777588,,,-1
278,8.58314988715441,0.7017951308685824,8.967576047017467,0.8393182703432366,1
279,-8.749378692513849,2.276492266927363,,,-1
280,10.200159302806554,4.354001403465871,12.254944872631592,4.045307454932483,1
281,14.740721767120519,0.7140282497107169,15.213038530471495,1.236075279705648,1
282,4.462114553316635,-0.9220940257752819,4.692751010211727,1.8477928447076168,1
283,-1.7089670452018595,3.301288165076741,-4.583234673040493,-21.024825235676257,1
284,7.369743008385843,-2.978321868999264,6.207960790813682,-1.6271572161530192,1
285,11.263041091228228,-3.296086479909791,9.569360406909292,-3.5862548083170043,1
286,-4.947471591828771,0.6563881928450934,,,-1
287,0.8356697495439196,1.1313703781965776,1.3022967445988323,0.991220894684155,1
288,-6.107164421546524,-4.995613699459184,,,-1
289,17.361266647223037,2.5554341159375724,18.842270659867737,3.4690284370028035,1
290,12.834200411269425,2.3467965161477764,13.986801775584743,2.4119053515476976,1
291,-8.036907446023763,-0.07899063228457948,,,-1
292,-0.9818676855274724,-0.3613055817752029,-5.081891951564408,-24.76645917561193,1
293,-5.992406824030924,-0.43128846715729985,,,-1
294,-1.57945103524208,-0.0347713227991564,-8.04151048870139,-46.206665959964525,1
295,0.05702186313789781,-1.6303579796390055,-2.4302294186966313,-11.512297034768643,1
296,-5.960334026204068,3.2919847064907675,,,-1
297,2.0705389744543368,2.8459857664969137,4.06999802937986,5.482498271711858,0
298,19.36215850820209,-0.3239627560183802,19.37594076762552,0.3796038111401402,1
299,-7.848063795528417,3.5429938366894316,,,-1
300,-6.41334882390497,2.0415039655035834,,,-1
301,-7.034355226532689,-4.797749879049595,,,-1
302,-9.119886356226152,3.499458803183348,,,-1
303,5.783865432980029,-4.622583200310272,4.112658023263831,-2.0560101448803425,0
304,7.569532347724699,3.8440891819333025,9.556577758854651,4.109443701423631,1
305,18.422531788029033,-3.5335885405168455,16.918797908197508,-2.599842704536157,1
306,12.523917608205956,-4.645375422091554,10.180767199570377,-4.94008744714707,1
307,19.143904777279058,-1.4670630036565804,18.620660193060758,-0.6511515032286521,1
308,18.649173950523412,-2.1249858511876383,17.82759669893992,-1.2141460526768224,1
309,-0.4501710929071585,-3.2316365063721744,-5.802932745767805,-29.98325209693805,1
310,-2.2904870854663244,3.280776608021121,-8.295912653831994,-47.92863580008656,1
311,17.52598864445295,-1.5584400052837797,16.993486068465828,-0.6190435572225681,1
312,2.887191891683127,-2.0326856479848034,2.522801915554342,0.49778738921639754,1
313,6.609609300123434,-2.932746394746202,5.596249049126837,-1.0841996099023243,1
314,11.560663283093348,-2.1234621674165712,10.438408447605063,-2.457217958921225,1
315,-0.04438462596898418,-0.2298974092587347,-1.6017452724723593,-7.770477847708154,1
316,7.701584405305649,-0.14186750813737703,7.803274537987797,0.54653035430788,1
317,-4.505330302878404,4.0337396386587105,,,-1
318,11.471640391450137,-0.4625116120355779,11.164148606707041,-0.7953961257511479,1
319,4.7309606021739015,0.21013801054479941,5.466189563548648,2.7216262792803416,1
320,-9.520786716320021,2.841460794441798,,,-1
321,18.409149672132283,3.443205951930537,20.2855275372629,4.134497927569031,1
322,1.8128625301589416,1.0231483315752712,2.7785927768180314,3.1124089720079207,1
323,12.929923288409281,1.0913974234331771,13.459711050058907,1.0950172403866716,1
324,-5.648480620754642,-0.7275256306796551,,,-1
325,18.275703705880815,-3.2004851273193835,16.936727364465685,-2.263137027297245,1
326,19.473332252761818,3.7311438105341317,21.415121710534386,4.080676176024425,1
327,15.767865637425441,1.1701873221655994,16.532085484998948,1.9731196860425726,1
328,16.185234667625362,0.7935720159879907,16.781315291951785,1.6543456155706262,1
329,2.187337180244329,-2.0441113582813197,1.6076391914843557,-0.4815700935770386,1
330,8.588888530264398,-0.4412052460370397,8.43345479382616,-0.1806100754836451,1
331,11.535877128759381,-2.022210073832118,10.463044655996008,-2.3567591929160585,1
332,-8.643016699458089,1.9848755466225887,,,-1
333,10.98786488937428,1.1890502432967107,11.487375687151275,0.8532646994654931,1
334,6.836064226520051,-4.042148548775798,5.271495022285409,-2.1619376848230347,1
335,6.516037467417508,-1.3015280539497542,6.272387689412149,0.33615643329426526,1
336,-6.879566788707924,-1.935547518216385,,,-1
337,12.649689374270885,-2.272949073738592,11.484446600787768,-2.514823810331337,1
338,19.789314523536888,0.6717383884754486,20.24850506082916,1.1769878595615748,1
339,12.405053283276693,-3.435483272705363,10.654674467066302,-3.733912987510383,1
340,7.174659755728229,0.8374960255297772,7.81198708847582,1.6951587015779552,1
341,7.475034389920779,-2.183217519944173,6.663965915675083,-1.034146197888238,1
342,6.049361601207551,-2.4699086964635075,5.343072593113672,-0.33368253098452283,1
343,3.7718479156306106,-0.6302556144585676,4.181779724651065,2.2941221816884565,0
344,5.49783094902879,4.232275132759121,7.983323739208687,5.62571867498892,1
345,9.13403895477002,-4.052425334583557,7.219271473042545,-3.5901552216622004,1
346,0.7472311904131157,-1.157025626513739,-0.3433743291045758,-4.066818323452551,1
347,1.4109880236108712,2.686790754475659,3.1209578506650564,4.6515996619741795,1
348,-4.4079117592123325,-3.412886444367401,,,-1
349,-2.9554472791206514,-2.6039221046707017,,,-1
350,15.170468805638624,4.297991737118679,17.459541107380712,5.108277219917607,1
351,15.377510017275789,0.5110499137101243,15.790902945126865,1.1930394059665907,1
352,-5.51707300552745,-4.8202788541914305,,,-1
353,-5.778855024714439,-3.073285386733049,,,-1
354,-5.689851752695157,0.0061459281232947305,,,-1
355,10.317704836476555,4.3200467865977625,12.355429349247515,4.015584694619717,1
356,-8.529220696148768,-4.195702112819008,,,-1
357,10.138342110023029,4.6345991555344614,12.331411439644498,4.330196117678751,1
358,6.9692775013883725,0.8669771263400552,7.652943466142042,1.8474752217784587,1
359,12.228004967464042,-3.093907488268685,10.640841925988273,-3.4032164887073764,1
360,16.208539830978996,-0.6580847557140102,16.084225910151098,0.14674812190684017,1
361,12.264613692845064,-0.498309487957318,11.963564638289284,-0.7390289060177853,1
362,14.49938039360686,-4.0381666037191355,12.568495785451065,-3.934344541760232,1
363,15.24962736549207,0.4313348455701167,15.615056487908586,1.075760503904042,1
364,-2.8786213709239794,2.059620176059312,-18.79857701936078,-194.04574987543694,1
365,2.2799516485001234,-3.7141764277180034,0.7871417967939043,-2.9112809387679377,1
366,-3.194226461535168,-3.813671588394917,,,-1
367,-8.030766987048864,-4.370218401194602,,,-1
368,12.401902449998854,2.9598967822956705,13.833850147112617,2.9478667881844953,1
369,-7.3360693295501145,2.438523299755623,,,-1
370,15.634104248635968,-2.6482858444044433,14.482347463513943,-2.105998269826596,1
371,3.3825599562244175,2.015348952334639,5.079622493698648,4.8422135436162925,1
372,2.08471969672172,3.1503462014208097,4.24262248738081,5.813214739396342,0
373,1.0236456785575587,-3.7882353544466705,-1.575488524975853,-9.086280514037476,1
374,17.490838639304123,1.2209176802954493,18.32021996745268,2.1570336460809787,1
375,19.668805263792663,2.8478510337889515,21.174277351051522,3.2079778590574692,1
376,-6.134501958745692,4.451148673995288,,,-1
377,7.591212533446292,0.5939629968537021,8.052013993466538,1.2405817362380407,1
378,-2.2791594447649324,-1.6410892426626136,-20.171768093298677,-222.57713367505661,1
379,4.847744467950722,0.6387125981052204,5.76813547534793,3.024498200774353,1
380,3.77307856502982,-2.055433221043365,3.4845188507786142,0.8745456759442023,1
381,10.968933753820192,-0.11452693138415349,10.828887842672072,-0.4567034982245148,1
382,10.54678307782834,-1.2627257225112896,9.854781846349828,-1.5445397062159762,1
383,7.624822301785262,0.3365530482052499,7.960702313606709,1.0004036387560724,1
384,-7.134878901514902,2.677412392239508,,,-1
385,5.058346224582344,-3.9535897618788898,3.7894040359260135,-1.154336948306529,0
386,6.412261297886335,3.4324390216731953,8.37654615253851,4.372062223777289,1
387,-8.383717838290274,-1.0429036318687581,,,-1
388,-8.381543125249097,-1.0068448148966178,,,-1
389,0.57703513469637,-2.6380271749934603,-1.7998402007056171,-9.407170673275838,1
390,16.3720447321998,3.5712761573055882,18.34534241414291,4.4925041828942,1
391,6.236534903171588,-1.2707615715196896,6.054410830088631,0.5489761245240943,1
