,0
140,11.781998634338379
141,10.95376205444336
142,11.391324043273926
143,11.874481201171875
144,11.321183204650879
145,11.579116821289062
146,11.342337608337402
147,11.194053649902344
148,11.961026191711426
149,10.745033264160156
150,11.558710098266602
151,11.313587188720703
152,10.551143646240234
153,12.735576629638672
154,10.91720962524414
155,11.09311294555664
156,11.230782508850098
157,10.745180130004883
158,10.741250991821289
159,11.070823669433594
160,11.185314178466797
161,11.193920135498047
162,11.301304817199707
163,11.136608123779297
164,10.869404792785645
165,11.465252876281738
166,11.20169448852539
167,10.775227546691895
168,10.797136306762695
169,10.701360702514648
170,10.790904998779297
171,9.547506332397461
172,10.916937828063965
173,10.519296646118164
174,10.538633346557617
175,10.286773681640625
176,10.573902130126953
177,11.218476295471191
178,10.06271743774414
179,11.100643157958984
180,10.107775688171387
181,10.07073974609375
182,10.867324829101562
183,10.115333557128906
184,10.13149642944336
185,10.367973327636719
186,10.979188919067383
187,10.069090843200684
188,10.329439163208008
189,10.8936767578125
190,10.313005447387695
191,9.90396499633789
192,10.870092391967773
193,10.033551216125488
194,9.857672691345215
195,10.1734619140625
196,9.389579772949219
197,10.619878768920898
198,10.61967658996582
199,10.174918174743652
200,10.4409818649292
201,10.200056076049805
202,9.278027534484863
203,9.623562812805176
204,10.256977081298828
205,9.797211647033691
206,9.6992769241333
207,9.770393371582031
208,10.059746742248535
209,9.772660255432129
210,9.80842399597168
211,10.670968055725098
212,9.621467590332031
213,9.562676429748535
214,9.582590103149414
215,9.937816619873047
216,9.671797752380371
217,10.856529235839844
218,9.426729202270508
219,9.467820167541504
220,9.445592880249023
221,10.030454635620117
222,9.114274024963379
223,9.677138328552246
224,9.501859664916992
225,10.032102584838867
226,8.985162734985352
227,10.053203582763672
228,9.229905128479004
229,9.574009895324707
230,9.433915138244629
231,8.858803749084473
232,9.515701293945312
233,9.0474271774292
234,9.064106941223145
235,9.058340072631836
236,9.037302017211914
237,8.97392463684082
238,8.972362518310547
239,9.310659408569336
240,8.990671157836914
241,9.980206489562988
242,9.635466575622559
243,9.025335311889648
244,9.112005233764648
245,9.340201377868652
246,9.012751579284668
247,8.6930513381958
248,8.481271743774414
249,9.352466583251953
250,8.75550651550293
251,9.197854995727539
252,7.873472213745117
253,8.26397705078125
254,9.053365707397461
255,9.111791610717773
256,9.068964004516602
257,8.520814895629883
258,8.090782165527344
259,7.883840084075928
260,9.190598487854004
261,9.075159072875977
262,9.110785484313965
263,8.832746505737305
264,8.438898086547852
265,8.437703132629395
266,8.698389053344727
267,9.109830856323242
268,8.571374893188477
269,8.75576114654541
270,8.786974906921387
271,7.938601016998291
272,8.719247817993164
273,8.801044464111328
274,8.53571605682373
275,8.695951461791992
276,9.197540283203125
277,8.914230346679688
278,8.531061172485352
279,8.368714332580566
280,8.336698532104492
281,8.262863159179688
282,8.352048873901367
283,8.505681991577148
284,8.627548217773438
285,8.557847023010254
286,8.024886131286621
287,7.937620162963867
288,8.994985580444336
289,8.553884506225586
290,7.776485919952393
291,7.995345115661621
292,7.920398712158203
293,7.622381210327148
294,7.595484256744385
295,7.98869514465332
296,8.021303176879883
297,8.308008193969727
298,7.996332168579102
299,7.705622673034668
300,8.285094261169434
301,8.038593292236328
302,7.7839250564575195
303,8.637149810791016
304,8.645947456359863
305,7.911317348480225
306,8.287328720092773
307,8.179664611816406
308,8.155200958251953
309,8.124370574951172
310,7.755343437194824
311,8.546041488647461
312,8.303203582763672
313,7.868748664855957
314,8.095338821411133
315,8.209498405456543
316,7.929388999938965
317,7.831502914428711
318,7.267282485961914
319,7.535944938659668
320,7.504925727844238
321,7.7524614334106445
322,7.997393608093262
323,8.245370864868164
324,7.776910305023193
325,8.1845703125
326,7.8018388748168945
327,7.842442035675049
328,7.2373809814453125
329,8.413589477539062
330,7.363274097442627
331,7.786874771118164
332,7.809865951538086
333,7.872361183166504
334,8.431365966796875
335,7.577603340148926
336,7.26098108291626
337,7.280735015869141
338,7.45662784576416
339,6.90739107131958
340,7.381770610809326
341,7.050474166870117
342,7.720422267913818
343,7.766727924346924
344,7.384182929992676
345,8.208358764648438
346,7.572710037231445
347,7.427974700927734
348,7.42645263671875
349,7.211358070373535
350,7.744292259216309
351,7.545384407043457
352,7.048886775970459
353,7.40272855758667
354,7.399654388427734
355,7.3754472732543945
356,7.479493141174316
357,7.031008720397949
358,7.049354553222656
359,7.459687232971191
360,7.77794075012207
361,7.447046756744385
362,7.824931621551514
363,6.94877815246582
364,7.067924499511719
365,7.00058126449585
366,6.811339378356934
367,7.626796722412109
368,7.1588850021362305
369,6.6673994064331055
370,7.279097080230713
371,7.099119186401367
372,7.632061004638672
373,7.16392183303833
374,7.182356834411621
375,6.975277900695801
376,7.303907871246338
377,6.908712387084961
378,6.828976631164551
379,7.301877498626709
380,7.218702793121338
381,6.923283576965332
382,7.126752853393555
383,7.380894184112549
384,6.902718544006348
385,6.891164302825928
386,7.223316192626953
387,6.625675201416016
388,7.3438920974731445
389,6.568160057067871
390,6.963860034942627
391,6.61405086517334
392,6.62516450881958
393,7.376406669616699
394,6.507881164550781
395,6.76445198059082
396,7.414202690124512
397,6.916889190673828
398,7.913184642791748
399,7.12632942199707
400,7.142368316650391
401,7.101036071777344
402,6.313967704772949
403,6.1947736740112305
404,6.934123992919922
405,6.559634208679199
406,6.397589683532715
407,6.8469414710998535
408,6.566103458404541
409,6.849059104919434
410,6.458106517791748
411,7.046069622039795
412,6.415763854980469
413,6.379563331604004
414,6.457302093505859
415,6.768523693084717
416,6.000643253326416
417,6.965910911560059
418,6.826373100280762
419,6.181955814361572
420,6.8014445304870605
421,6.74099063873291
422,6.480124473571777
423,6.352996349334717
424,5.958142280578613
425,6.714207649230957
426,6.278982639312744
427,6.809215068817139
428,6.805814266204834
429,6.139554977416992
430,6.649055480957031
431,6.070234775543213
432,6.882924556732178
433,6.981983661651611
434,6.228459358215332
435,5.955240249633789
436,6.535996437072754
437,7.568994522094727
438,6.075867652893066
439,6.127211570739746
440,6.125097274780273
441,6.711036682128906
442,6.687356948852539
443,5.928174018859863
444,5.580868244171143
445,6.371435165405273
446,6.836647033691406
447,6.295384407043457
448,6.128965854644775
449,6.52878475189209
450,6.281952381134033
451,6.211193084716797
452,6.13076639175415
453,6.048697471618652
454,6.059499740600586
455,6.399929046630859
456,6.748039722442627
457,6.083277702331543
458,5.929882526397705
459,6.076132774353027
460,6.6356282234191895
461,6.462209701538086
462,6.731256484985352
463,6.20226526260376
464,6.383738994598389
465,6.277159690856934
466,6.014184951782227
467,6.055597305297852
468,6.233790397644043
469,6.288401126861572
470,6.18644380569458
471,5.884202003479004
472,5.912445545196533
473,5.985458850860596
474,6.5257158279418945
475,6.454591274261475
476,6.081955909729004
477,6.503466606140137
478,5.865752220153809
479,6.2949676513671875
480,6.10917329788208
481,6.523983478546143
482,6.02060604095459
483,6.023897171020508
484,6.671724796295166
485,6.256526470184326
486,6.542962551116943
487,5.388262748718262
488,5.926145553588867
489,5.718635082244873
490,6.417463302612305
491,5.813136100769043
492,5.825833320617676
493,6.270435333251953
494,6.199375152587891
495,6.2740583419799805
496,5.596493721008301
497,5.95985221862793
498,6.298342704772949
499,5.938328266143799
500,6.112518787384033
501,5.6762542724609375
502,6.1423139572143555
503,5.730305194854736
504,5.648274898529053
505,6.101536273956299
506,5.6858086585998535
507,5.685954570770264
508,5.631814956665039
509,6.164217948913574
510,6.052497386932373
511,6.182662010192871
512,6.15963077545166
513,5.474203109741211
514,5.698307037353516
515,5.927455902099609
516,6.367502212524414
517,5.378195762634277
518,5.777107238769531
519,6.752408027648926
520,5.825295448303223
521,6.1114397048950195
522,5.626948356628418
523,6.084561824798584
524,5.899387836456299
525,6.026047229766846
526,5.503813743591309
527,5.741243362426758
528,5.641561031341553
529,5.415691375732422
530,6.038992881774902
531,5.472995281219482
532,5.670177459716797
533,5.733526706695557
534,5.702056884765625
535,5.745908737182617
536,5.504265785217285
537,5.776611328125
538,5.365845203399658
539,5.7176008224487305
540,5.308619499206543
541,5.572283744812012
542,5.234231948852539
543,5.9406256675720215
544,5.9447526931762695
545,5.417689800262451
546,5.468869209289551
547,5.217422008514404
548,5.678252220153809
549,5.301733493804932
550,5.472151756286621
551,5.170742034912109
552,5.358891487121582
553,5.273850917816162
554,5.468894004821777
555,5.271406650543213
556,5.805137634277344
557,5.312915325164795
558,5.20810604095459
559,5.958189964294434
560,5.637081146240234
561,5.648463249206543
562,5.165256023406982
563,5.358736991882324
564,5.50153112411499
565,5.718122959136963
566,5.6999406814575195
567,5.305325508117676
568,5.456006050109863
569,5.567295074462891
570,5.280951023101807
571,5.182354927062988
572,5.957225799560547
573,5.425594329833984
574,5.632688999176025
575,4.7610626220703125
576,5.1355485916137695
577,5.0817694664001465
578,5.430699348449707
579,4.8387298583984375
580,5.660640716552734
581,5.732365608215332
582,5.527798652648926
583,5.459963321685791
584,5.215261459350586
585,5.492688179016113
586,5.501023769378662
587,5.592896938323975
588,4.961423397064209
589,5.562755107879639
590,5.027619361877441
591,5.3619561195373535
592,5.636600971221924
593,5.532073497772217
594,5.651875019073486
595,5.373420238494873
596,5.360605239868164
597,4.994339466094971
598,5.116217613220215
599,5.236881732940674
600,5.235062599182129
601,5.01397705078125
602,5.112564563751221
603,4.896701335906982
604,5.337679862976074
605,5.092143535614014
606,5.695763111114502
607,4.753355979919434
608,5.0012946128845215
609,5.059425354003906
610,4.943207740783691
611,5.361703395843506
612,5.439602851867676
613,5.879980087280273
614,4.904074668884277
615,4.893184185028076
616,5.192404747009277
617,5.399933815002441
618,5.3018879890441895
619,5.260529518127441
620,5.070098876953125
621,5.750575065612793
622,4.8701090812683105
623,6.039896011352539
624,4.958611011505127
625,5.138477325439453
626,5.199715614318848
627,4.696037292480469
628,5.228232383728027
629,4.97755765914917
630,5.219775199890137
631,5.187783241271973
632,4.618314266204834
633,5.18418025970459
634,5.054785251617432
635,4.980401515960693
636,5.090826988220215
637,4.582769393920898
638,5.210460186004639
639,5.230765342712402
640,4.3953857421875
641,4.8527750968933105
642,5.21614933013916
643,5.302933216094971
644,5.363162994384766
645,5.240510940551758
646,4.995248794555664
647,5.1561102867126465
648,4.656639099121094
649,5.16560173034668
650,4.756651878356934
651,4.569141864776611
652,4.902398586273193
653,4.67507791519165
654,5.079505443572998
655,5.022246837615967
656,5.327017784118652
657,5.662436485290527
658,5.32230281829834
659,5.083310604095459
660,5.043635845184326
661,5.108264923095703
662,5.168228626251221
663,5.152215480804443
664,4.648674488067627
665,4.825994968414307
666,4.854579925537109
667,4.924901962280273
668,4.441019058227539
669,4.885240077972412
670,4.942566871643066
671,5.0734453201293945
672,5.087380409240723
673,5.314496994018555
674,5.111168384552002
675,5.166910171508789
676,5.0188422203063965
677,4.6693806648254395
678,4.826149940490723
679,5.196181297302246
680,5.124563217163086
681,4.990748882293701
682,4.830373287200928
683,5.447151184082031
684,5.2893266677856445
685,4.725532054901123
686,4.76506233215332
687,4.948703289031982
688,5.546319484710693
689,5.114516258239746
690,5.277134418487549
691,5.175743103027344
692,4.744176387786865
693,4.304592609405518
694,4.947649955749512
695,4.67448091506958
696,4.839489459991455
697,5.0854973793029785
698,4.738584041595459
699,5.402564525604248
700,4.6414055824279785
701,4.766098976135254
702,4.923482894897461
703,5.222805023193359
704,4.910429954528809
705,4.690462112426758
706,4.832221031188965
707,4.919291019439697
708,4.713667392730713
709,5.011362075805664
710,4.793771266937256
711,4.747879981994629
712,4.739150047302246
713,4.662856101989746
714,4.774632453918457
715,4.449542999267578
716,4.828333854675293
717,4.9358601570129395
718,4.8172831535339355
719,4.5190205574035645
720,4.833751678466797
721,4.148715496063232
722,4.6373610496521
723,4.865724563598633
724,5.337459087371826
725,4.684226989746094
726,4.806454181671143
727,4.7092180252075195
728,4.590057849884033
729,4.767510414123535
730,4.569118976593018
731,4.615636348724365
732,4.865711688995361
733,4.612287521362305
734,4.118777275085449
735,5.238020896911621
736,4.587515354156494
737,4.593677997589111
738,4.880364418029785
739,4.793025016784668
740,4.829232215881348
741,4.582202911376953
742,5.088879585266113
743,4.845052719116211
744,4.803923606872559
745,5.17299747467041
746,4.756649971008301
747,4.961656093597412
748,4.418254852294922
749,4.708405017852783
750,5.171099662780762
751,4.031727313995361
752,4.6981377601623535
753,4.947221755981445
754,4.5865888595581055
755,4.674812316894531
756,4.422253608703613
757,4.502216339111328
758,4.579290390014648
759,4.493429183959961
760,4.797399997711182
761,4.48757791519165
762,4.475574493408203
763,4.969994068145752
764,4.841396331787109
765,4.4150872230529785
766,4.632171630859375
767,4.467333793640137
768,4.46800422668457
769,4.225231647491455
770,4.560937404632568
771,4.251361846923828
772,4.878373622894287
773,4.598569869995117
774,4.658320903778076
775,4.770788192749023
776,4.539250373840332
777,4.655060768127441
778,4.599929332733154
779,4.5238213539123535
780,4.076662063598633
781,4.924104690551758
782,4.361433029174805
783,4.523471832275391
784,4.765151500701904
785,4.641657829284668
786,4.5085601806640625
787,4.491388320922852
788,4.408339500427246
789,4.928892135620117
790,4.466963768005371
791,4.5468597412109375
792,4.71148681640625
793,4.260992050170898
794,4.510306358337402
795,4.618716239929199
796,4.7244391441345215
797,4.840543270111084
798,4.730327606201172
799,5.067400932312012
