,phi,t,tau,r,rdot,u,udot
0,0.0,9.708667578958133,10.631447907300558,13.8335122919456,-0.5052004981949739,0.0722882214506173,0.002639969135802469
1,0.05,19.364777581096675,21.20491810000324,13.795740772740269,-1.0036892390058116,0.07248614021335865,0.005273624672114171
2,0.1,28.934370228438226,31.682951103224273,13.733338780426942,-1.4889702694778364,0.07281550509954812,0.007894665964605904
3,0.15000000000000002,38.38506674670809,42.02983506128155,13.647120987410899,-1.9549698664385835,0.0732755282907269,0.010496825659264294
4,0.2,47.68661011510574,52.21220335489574,13.538191507179068,-2.3962162378549356,0.07386510963962338,0.013073886200792945
5,0.25,56.81132201919139,62.19953948741956,13.407909993187927,-2.8079848062428034,0.0745828395706761,0.015619696166464837
6,0.3,65.73446244955986,71.96457424601644,13.257851472042665,-3.1864026600247994,0.07542700279217474,0.018128186368771695
7,0.35,74.43448461809521,81.48356704127802,13.089762041943642,-3.52850921707289,0.07639558280705876,0.020593385671534778
8,0.39999999999999997,82.89318403748025,90.73647016427662,12.905512628872003,-3.8322735575858027,0.07748626720668315,0.023009436465768224
9,0.44999999999999996,91.0957462091726,99.70698089851132,12.707052892635039,-4.096571888302354,0.07869645372921964,0.025370609753506395
10,0.49999999999999994,99.03070199565451,108.38249154867437,12.496367140210584,-4.321130931760465,0.08002325706182384,0.027671319790004097
11,0.5499999999999999,106.68980317375092,116.75395123230373,12.275433772593482,-4.506444549819869,0.08146351636327763,0.029906138237173932
12,0.6,114.06783279346001,124.81565563177354,12.046189405386931,-4.6536715890171285,0.0830138034815234,0.03206980778381741
13,0.65,121.16236585531654,132.56498188316104,11.81049840290303,-4.76452285790099,0.08467043183835486,0.034157255191112845
14,0.7000000000000001,127.97349562766192,140.00208556160027,11.570128184765549,-4.841144465187857,0.08642946595152727,0.03616360372491908
15,0.7500000000000001,134.5035398771986,147.1295755580296,11.326730328551468,-4.886003649239548,0.08828673156270739,0.03808418493971391
16,0.8000000000000002,140.7567396323209,153.95218080737445,11.081827217936924,-4.9017819036694155,0.09023782633800778,0.039914549782382965
17,0.8500000000000002,146.73896108389602,160.47642059458778,10.836803780166914,-4.89127881901082,0.09227813110634707,0.04165047898758086
18,0.9000000000000002,152.45740906881832,166.71028777229103,10.592903718936494,-4.857328748346917,0.09440282159955268,0.043287992739974565
19,0.9500000000000003,157.92035845216176,172.66295186509223,10.351229572877878,-4.802731255879026,0.09660688065697852,0.044823359582319595
20,1.0000000000000002,163.1369077515044,178.3444868519721,10.112745906223388,-4.730195371750628,0.09888511085644895,0.046253104551986376
21,1.0500000000000003,168.11675761395782,183.76562650003905,9.878284955659309,-4.642296970330787,0.10123214753256293,0.04757401653221799
22,1.1000000000000003,172.87001530495291,188.93754851718327,9.648554104558684,-4.541448103513832,0.10364247214279772,0.04878315480803563
23,1.1500000000000004,177.40702520867825,193.87168750945926,9.424144622243846,-4.429876829757509,0.10611042594143727,0.049877854820287636
24,1.2000000000000004,181.7382244609927,198.57957575766957,9.205541182776042,-4.309615949138381,0.10863022392111422,0.050855733114837896
25,1.2500000000000004,185.87402220937128,203.0727101362806,8.993131757902702,-4.182499047614123,0.11119596898168999,0.051714691487285525
26,1.3000000000000005,189.8247005854528,207.36244304700244,8.78721755693993,-4.0501623346143125,0.11380166628630063,0.05245292032687897
27,1.3500000000000005,193.6003352454733,211.45989498632304,8.588022758922476,-3.914050896034781,0.1164412377646596,0.053068901166413295
28,1.4000000000000006,197.21073324443327,215.37588626902348,8.395703847123727,-3.7754281542777255,0.11910853672412333,0.053561408447861676
29,1.4500000000000006,200.66538602654322,219.120885449742,8.21035841196553,-3.635387508599979,0.1217973625295858,0.05392951051627468
30,1.5000000000000007,203.97343540706734,222.70497208848286,8.032033335173342,-3.494865308597655,0.12450147531396155,0.05417256985706984
31,1.5500000000000007,207.1436505638995,226.13781166563993,7.8607323061421654,-3.3546544817559814,0.12721461068183518,0.05429024259421747
32,1.6000000000000008,210.18441423079568,229.4286406451909,7.696422651590638,-3.215418287015385,0.12993049436978718,0.05428247726899709
33,1.6500000000000008,213.1037164724907,232.58625989390035,7.539041482626946,-3.077703797533493,0.1326428568279418,0.05414951292094496
34,1.7000000000000008,215.90915461331434,235.6190348767862,7.3885011803440355,-2.9419548266300954,0.13534544768840875,0.05389187649433176
35,1.7500000000000009,218.60793807714467,238.53490125565216,7.2446942530093885,-2.8085241020653835,0.1380320500874979,0.05351037959499816
36,1.800000000000001,221.2068970720879,241.3413747120906,7.107497605760579,-2.6776845669629257,0.14069649480986202,0.053006114623633645
