,phi,t,tau,r,rdot,u,udot
0,0.0,0.8429898170508878,0.8898478259365685,4.002157026761723,0.08632759811342962,0.2498652584876543,-0.005389660493827161
1,0.05,1.688640886526365,1.7825807673039034,4.008639787335852,0.17303092595641648,0.24946117712028237,-0.010767866597459302
2,0.1,2.5387499595194276,2.6801469686801562,4.019476536163951,0.2604891110423622,0.2487886148862472,-0.016123175380202227
3,0.15000000000000002,3.3951475309811805,3.5845315406114997,4.034714648493023,0.3490881333560891,0.24784900225186998,-0.021444179598324335
4,0.2,4.259712021589365,4.497772099676549,4.054421051540022,0.4392243814066501,0.24664433892976223,-0.02671952562813582
5,0.25,5.13438466211328,5.421975082296834,4.078682837285235,0.5313083677700298,0.24517719074856983,-0.03193793149108105
6,0.3,6.021185308514628,6.3593330837708635,4.1076080663243095,0.6257686628846811,0.24345068561880814,-0.037088204998673394
7,0.35,6.922229437911647,7.31214349819031,4.141326775267805,0.7230561108932391,0.24146850858812838,-0.042159262042689764
8,0.39999999999999997,7.839746603733194,8.282828766053477,4.179992203525861,0.8236483979028242,0.23923489597815298,-0.047140145053056526
9,0.44999999999999996,8.77610066386871,9.273958575595195,4.223782259036435,0.92805505137548,0.23675462859397692,-0.052020041642319555
10,0.49999999999999994,9.733812139621303,10.28827441247883,4.272901246683033,1.036822959731395,0.23403302399658305,-0.056788303451522706
11,0.5499999999999999,10.715583117370066,11.328716912289078,4.327581887912058,1.150542513994615,0.23107592782778588,-0.061434465207749214
12,0.6,11.72432517102861,12.398456543421002,4.388087665529782,1.2698544888646346,0.22788970417692606,-0.06594826399854185
13,0.65,12.763190864141995,13.500928237240734,4.454715533988131,1.3954577994937916,0.2244812249784083,-0.07031965876294606
14,0.7000000000000001,13.835609488920783,14.639870691259748,4.527799042839939,1.5281182931552573,0.22085785842933023,-0.07453884999305707
15,0.7500000000000001,14.945327819595036,15.819371203865487,4.607711929678685,1.6686787627244108,0.21702745641690627,-0.07859629963374104
16,0.8000000000000002,16.09645680411971,17.04391706135539,4.694872249041317,1.8180704024895467,0.21299834094616696,-0.082482751161691
17,0.8500000000000002,17.29352529769927,18.31845469652298,4.7897471157689155,1.9773259675233654,0.20877928955952121,-0.08618924981822321
18,0.9000000000000002,18.541542161690387,19.648458081559458,4.892858155583151,2.1475949472571476,0.20437951974122084,-0.0897071629632753
19,0.9500000000000003,19.846068322164303,21.04000811761782,5.004787772628376,2.3301611239593414,0.19980867230156849,-0.09302820051099459
20,1.0000000000000002,21.213300716463444,22.499885153111435,5.126186364041506,2.526462959961645,0.1950767937378687,-0.09614443540016653
21,1.0500000000000003,22.65017046969438,24.0356772206669,5.2577806359716455,2.738117346730065,0.19019431757163802,-0.09904832404559781
22,1.1000000000000003,24.164458157072136,25.65590715169064,5.400383204776055,2.9669473580291315,0.1851720446644616,-0.1017327267095038
23,1.1500000000000004,25.764929649175414,27.37018243745725,5.554903702477562,3.215014783202059,0.18002112251810712,-0.1041909277250304
24,1.2000000000000004,27.461496840166024,29.18937259493304,5.722361648355008,3.484658380900513,0.17475302356806954,-0.10641665549733875
25,1.2500000000000004,29.26540856892683,31.125819914173913,5.903901400458491,3.7785389958426725,0.16937952248361415,-0.10840410220127397
26,1.3000000000000005,31.189478318694817,33.19359087730619,6.100809564015336,4.0996929306124565,0.16391267249158906,-0.11014794308860242
27,1.3500000000000005,33.24835689923459,35.40877733235274,6.314535310760242,4.451595272704167,0.158364780745775,-0.11164335531221345
28,1.4000000000000006,35.458860378529096,37.78985879122087,6.546714157470631,4.8382352583946355,0.1527483827683042,-0.11288603616961632
29,1.4500000000000006,37.84036617288787,40.35814014926313,6.799195867509675,5.264206227525403,0.14707621599468168,-0.11387222066359641
30,1.5000000000000007,40.41529360425277,43.138282892514454,7.074077281068096,5.73481330907019,0.14136119245915457,-0.11459869827410055
31,1.5500000000000007,43.20968963055882,46.15895273345862,7.373741054376335,6.2562027036177135,0.13561637066255497,-0.11506282883236656
32,1.6000000000000008,46.253946170656114,49.45361295361566,7.700901503254458,6.835517328481902,0.12985492667025966,-0.11526255738606571
33,1.6500000000000008,49.583682913301786,53.06150101279407,8.058659011598104,7.481084703030052,0.12409012449351557,-0.1151964279428468
34,1.7000000000000008,53.24083930835343,57.028836863457805,8.450564792482645,8.202644320760795,0.11833528581303446,-0.11486359597921347
35,1.7500000000000009,57.27503238890138,61.410325773879336,8.880698192574023,9.01162342942443,0.11260375910941248,-0.11426383960217981
