,phi,t,tau,r,rdot,u,udot
0,0.0,1.2351001817741114,1.3159391966758507,4.866919512398506,0.08222061208563863,0.20546877700617283,-0.003471141975308642
1,0.05,2.4732677928224227,2.6352181948739646,4.873091623145008,0.16467789855261677,0.20520853645567566,-0.006934675799665985
2,0.1,3.716566467761428,3.960084058362619,4.883398974361585,0.2476095524562097,0.20477540443656495,-0.010383003009334466
3,0.15000000000000002,4.96708747965277,5.2928142296261225,4.897871280744632,0.3312553559292149,0.20417033088055514,-0.01380855309364961
4,0.2,6.226961145632593,6.635729068495921,4.916550325142251,0.4158582285121425,0.20339464337143073,-0.017203797477422324
5,0.25,7.498368587368947,7.991204783000763,4.939490141814956,0.5016652799942473,0.20245004469885672,-0.020561263499431146
6,0.3,8.78355395464056,9.361686872175785,4.966757252488832,0.5889288683889304,0.20133860971339038,-0.023873548384530024
7,0.35,10.084837225601543,10.749704206424463,4.998430955457543,0.6779076628635543,0.20006278148308695,-0.02713333320591337
8,0.39999999999999997,11.40462770382553,12.157883878279243,5.034603667955011,0.7688677103702575,0.19862536675229228,-0.030333396832867104
9,0.44999999999999996,12.745438340056287,13.588966965109242,5.07538132192449,0.8620835033312086,0.19702953070348195,-0.033466629857903066
10,0.49999999999999994,14.109901015779927,15.045825355532887,5.120883813134762,0.9578390439554096,0.19527879102335022,-0.03652604849553764
11,0.5499999999999999,15.500782936326084,16.531479803066095,5.171245503319075,1.0564288985252108,0.1933770112747823,-0.03950480844314897
12,0.6,16.92100429324573,18.04911938392281,5.2266157746118,1.158159232190969,0.1913283935768693,-0.04239621869234815
13,0.65,18.37365736923384,19.602122550921703,5.287159635000635,1.2633488113316753,0.1891374705957559,-0.04519375527714688
14,0.7000000000000001,19.862027273876055,21.19407999215423,5.3530583727608905,1.3723299562320792,0.18680909684985195,-0.04789107494291895
15,0.7500000000000001,21.389614514976827,22.828819521412164,5.4245102568474195,1.4854494215169538,0.18434843933379771,-0.05048202871775778
16,0.8000000000000002,22.96015962809892,24.510433247278726,5.50173127893376,1.603069175259686,0.1817609674665537,-0.052960675365351484
17,0.8500000000000002,24.577670106065696,26.243307289099775,5.584955931140268,1.7255670396940057,0.17905244237009266,-0.05532129469595676
18,0.9000000000000002,26.246449890303232,28.032154330502813,5.674438011402948,1.8533371467067892,0.17622890548640605,-0.05755840070948009
19,0.9500000000000003,27.971131706646755,29.88204932430278,5.770451445805556,1.986790149426922,0.1732966665419017,-0.059666754542097605
20,1.0000000000000002,29.75671254903749,31.798468685901685,5.873291113913928,2.126353116843312,0.17026229086976172,-0.06164137718529339
21,1.0500000000000003,31.60859263457656,33.7873333347567,5.9832736590758016,2.2724690210159064,0.16713258610244874,-0.06347756194369927
22,1.1000000000000003,33.53261817153984,35.85505596390023,6.100738260619234,2.4255957055552826,0.16391458824829153,-0.06517088659570888
23,1.1500000000000004,35.53512829662101,38.00859293411281,6.226047338707478,2.5862041990464397,0.16061554716794027,-0.06671722521854484
24,1.2000000000000004,37.62300654673304,40.25550119982856,6.359587155066234,2.7547762073361857,0.15724291146845445,-0.06811275963731284
25,1.2500000000000004,39.803737231318195,42.60400067505196,6.501768263635758,2.931800583413657,0.1538043128348602,-0.0693539904556096
26,1.3000000000000005,42.08546705953854,45.06304243533374,6.653025754126619,3.117768532314519,0.15030754982118294,-0.07043774762349464
27,1.3500000000000005,44.477072348030795,47.64238312075954,6.813819218152502,3.313167260454776,0.14676057112521101,-0.07136120049711758
28,1.4000000000000006,46.98823208275654,50.35266584791489,6.984632351727347,3.518471723580663,0.14317145837356682,-0.07212186734304223
29,1.4500000000000006,49.6295070247148,53.20550784688658,7.1659720890811744,3.7341340649183996,0.1395484084460369,-0.07271762423935252
30,1.5000000000000007,52.41242492358232,56.2135949011048,7.358367140604493,3.9605702654072488,0.13589971537052847,-0.07314671332499004
31,1.5500000000000007,55.3495717227585,59.39078246887646,7.562365781942175,4.19814345213498,0.1322337518224593,-0.07340775034848007
32,1.6000000000000008,58.454688387787336,62.75220308804051,7.7785327115692535,4.447143231428206,0.12855895026483194,-0.07349973146727605
33,1.6500000000000008,61.74277264815445,66.31437928760806,8.007444760484825,4.70776033328314,0.12488378376767637,-0.07342203924940706
34,1.7000000000000008,65.23018448657129,70.09534072653217,8.249685200093031,4.980055780074062,0.12121674654794379,-0.07317444782996721
35,1.7500000000000009,68.93475361257047,74.11474361937444,8.505836353419975,5.263923734048004,0.1175663342732812,-0.07275712717624983
36,1.800000000000001,72.87588638719426,78.39398965678934,8.776470171627567,5.55904714855816,0.11394102417538934,-0.072170646417013
37,1.850000000000001,77.07466868835658,82.95634054720793,9.062136394224854,5.864845366375124,0.11034925502084508,-0.07141597619347109
38,1.900000000000001,81.55395998639199,87.82702295516668,9.363347870460517,6.180412900729324,0.10679940698933116,-0.07049448999213995
39,1.950000000000001,86.3384724025474,93.03331695373353,9.680562585625035,6.504448835271988,0.10329978151114179,-0.06940796442261879
40,2.000000000000001,91.45482672299057,98.60461911357388,10.014161915863257,6.8351766316063625,0.09985858111759884,-0.06815857840676241
41,2.0500000000000007,96.93157522562193,104.57246900614689,10.364424637495038,7.170254690931302,0.09648388935960159,-0.06674891124947034
42,2.1000000000000005,102.79917876147714,110.9705252194934,10.731496253563014,7.506678841828196,0.09318365085092262,-0.06518193956548068
43,2.1500000000000004,109.08992287407881,117.83447403516804,11.115353286429706,7.840679086509071,0.08996565149403396,-0.06346103304108386
44,2.2,115.83775495895522,125.20185082690489,11.515762339127328,8.167614497531707,0.08683749894718483,-0.06158994901454079
45,2.25,123.07802176984983,133.1117512458825,11.932233971121951,8.48187216472868,0.0838066033921369,-0.059572825864173395
46,2.3,130.84708429182572,141.60440671264783,12.363971789104673,8.776778559657458,0.08088015866238192,-0.05741417519855824
47,2.3499999999999996,139.18178559106926,150.72059715876438,12.80981764234362,9.044534557195446,0.07806512379180482,-0.05511887284896128
48,2.3999999999999995,148.1187473447626,160.50087404821937,13.268194451777902,9.276188470083614,0.07536820504360356,-0.052692148670062
49,2.4499999999999993,157.69347314130442,170.9845693349183,13.737048997531467,9.461664500280481,0.07279583847882459,-0.05013957516108574
50,2.499999999999999,167.9392422374568,182.20857219447203,14.213797925676548,9.589866483961131,0.07035417312311354,-0.047467054925647664
51,2.549999999999999,178.88578721936636,194.20586616565453,14.69528126581064,9.648877974966354,0.06804905478921003,-0.04468080699486136
52,2.5999999999999988,190.55776377208494,207.00383567511793,15.177728788272011,9.626278632247972,0.06588601061133141,-0.04178735204453016
53,2.6499999999999986,202.97304098524677,220.62237331972577,15.656745434570395,9.50959247477702,0.06387023434589291,-0.03879349654346692
54,2.6999999999999984,216.14086609295677,235.07184750560575,16.127322634146058,9.286874811449437,0.062006572491004795,-0.03570631587612664
55,2.7499999999999982,230.05998700001257,250.35102269387409,16.583882337644294,8.947430853033227,0.06029951127487606,-0.03253313648873184
56,2.799999999999998,244.71684675864597,266.44505867161314,17.020359796411554,8.482640218441801,0.05875316456064769,-0.029281517113871752
57,2.849999999999998,260.08399219809087,283.32374637363097,17.43032927504013,7.8868389877157625,0.057371262712287326,-0.02595922913410995
58,2.8999999999999977,276.11885872041006,300.9401597798369,17.807173872114202,7.1581873743832585,0.056157142463015244,-0.022574236150392078
59,2.9499999999999975,292.76309874042755,319.2299095174679,18.14429649441822,6.299430791367586,0.0551137378243148,-0.019134672825956878
60,2.9999999999999973,309.9426067510162,338.1111677779224,18.435364077993714,5.318450461152731,0.05424357206992725,-0.015648823080974483
61,3.049999999999997,327.56835599344686,357.48559207966906,18.67457194774327,4.228502181725464,0.05354875082536203,-0.012125097717223962
62,3.099999999999997,345.538100344358,377.2402074190804,18.8569105664052,3.0480622374347623,0.053030956289391556,-0.00857201155573824
63,3.149999999999997,363.73891524487016,397.2502179321425,18.978413770257987,1.8002382771024423,0.05269144260976909,-0.004998160173454974
64,3.1999999999999966,382.05046313221345,417.3826212478723,19.036366766879024,0.5117563084671645,0.05253103243103506,-0.0014121963274866464
65,3.2499999999999964,400.34878529270367,437.500406109077,19.029454209243223,-0.788405711792243,0.05255011462778936,0.002177193842362643
66,3.2999999999999963,418.51035765645247,457.46704244631974,18.957833580617,-2.0706133725609215,0.05274864323223235,0.0057613147407717
67,3.349999999999996,436.4161146857876,477.1509360986789,18.82312635410138,-3.306239349967997,0.05312613756014603,0.009331485280865451
68,3.399999999999996,453.95514957946773,496.4295248870638,18.62832784205088,-4.469222799781017,0.05368168353482796,0.012879062791825383
69,3.4499999999999957,471.02783973330156,515.1927378862439,18.37764495209443,-5.537369436566325,0.05441393620383519,0.01639546677737115
70,3.4999999999999956,487.5482159907301,533.3456168891217,18.07627788157181,-6.493278353264121,0.05532112343877322,0.019872202433303336
71,3.5499999999999954,503.44547999890693,550.80999414377,17.730166118332598,-7.324837661541139,0.05640105080380619,0.02330088383385472
72,3.599999999999995,518.6646615620699,567.5252175087317,17.345720526092556,-8.025289984624429,0.0576511075740979,0.026673256698730965
73,3.649999999999995,533.1664844261021,583.4479989921658,16.92956191700824,-8.592919651849186,0.05906827388104784,0.029981220655410947
74,3.699999999999995,546.9265655748023,598.5515253938225,16.488282967908468,-9.030448525805724,0.06064912895698864,0.033216850914496
75,3.7499999999999947,559.9341059922417,612.8240061617739,16.028245500463417,-9.344243783739238,0.062389860447987736,0.03637241927961561
76,3.7999999999999945,572.1902407101503,626.266844460791,15.555419935903641,-9.543440042311337,0.06428627475957037,0.03944041441757917
77,3.8499999999999943,583.7062069386236,638.892607404139,15.075268919003165,-9.639064274359084,0.06633380839657511,0.0424135613190698
78,3.899999999999994,594.5014670156212,650.7229469075832,14.592673197944043,-9.643230543610846,0.06852754025498835,0.045284839885164366
79,3.949999999999994,604.6018938649786,661.786590403275,14.111895086148179,-9.568447909319326,0.07086220482049718,0.04804750258028701
80,3.999999999999994,614.0380958337537,672.1174864777448,13.636573225721207,-9.427062917111256,0.07333220622566725,0.05069509109781364
81,4.049999999999994,622.8439290016443,681.753158599095,13.169741766044709,-9.23084030162851,0.07593163311510638,0.05322145199039086
82,4.099999999999993,631.0552206341785,690.7332930387682,12.713867228900824,-8.990672825137132,0.07865427426572669,0.05562075122306344
83,4.149999999999993,638.7087083994027,699.0985659917493,12.270896998738902,-8.716403420081129,0.08149363490727463,0.05788748761346568
84,4.199999999999993,645.84118632743,706.8896997999248,11.842314323946878,-8.416739198943862,0.08444295368666704,0.06001650512957283
85,4.249999999999993,652.4888396932718,714.1467284519312,11.42919576068742,-8.099236380536714,0.08749522021835192,0.06200300402177425
86,4.299999999999993,658.6867461693023,720.9084471955415,11.032268007304134,-7.770336699541684,0.09064319316190741,0.06384255077227098
87,4.3499999999999925,664.4685187672993,727.2120190931059,10.651961986233308,-7.435438514830701,0.09387941876739787,0.06553108685096479
88,4.399999999999992,669.8660663768328,733.0927116846059,10.288462793196963,-7.098988930025758,0.09719624982861673,0.06706493627304687
89,4.449999999999992,674.9094493502704,738.5837387575743,9.94175474015687,-6.76458632456673,0.1005858649842554,0.06844081195936577
90,4.499999999999992,679.6268099918926,743.7161849013316,9.611661177321565,-6.435085489215372,0.10404028830723568,0.06965582090631336
91,4.549999999999992,684.0443605453123,748.5189935635997,9.297879108744366,-6.112699931688136,0.10755140912291826,0.07070746817737533
92,4.599999999999992,688.1864140425779,753.019002401804,9.000008838199895,-5.799097828091568,0.11111100199763932,0.07159365973361247
93,4.6499999999999915,692.0754459928145,757.2410126221788,8.7175790198166,-5.4954895658270155,0.11471074684001406,0.07231270412513952
94,4.699999999999991,695.7321772431143,761.20788161132,8.450067562128822,-5.2027059071510955,0.11834224905866556,0.07286331307012088
