,x_initial,v_initial,x_step10,v_step10,x_step20,v_step20,x_step30,v_step30,x_step40,v_step40,x_step50,v_step50
0,0.0,10.0,0.1001672082864894,10.033460370643256,0.2006695823646827,10.067033208304483,0.3015082487897069,10.100718887573578,0.4026843377614627,10.134517784158108,0.5041989832904574,10.16843027492277
1,0.0100016703999238,10.003340986701238,0.1102023446716834,10.036812587221032,0.2107382972331186,10.070396692168927,0.3116106549909819,10.10409367624364,0.4128205485250926,10.137903915268174,0.5143691122271467,10.17182778622297
2,0.0200066823471723,10.006683094710077,0.1202408338367577,10.040165928842155,0.220810376150374,10.073761304823684,0.3217164365468745,10.107469597462249,0.422960145987257,10.141291182696587,0.5245426392444065,10.175226437622896
3,0.0300150369632396,10.010026324399558,0.1302826769080149,10.043520395881082,0.2308858202453134,10.077127046644057,0.3318255945900612,10.110846651605854,0.4331031312844444,10.144679586820969,0.5347195654825367,10.178626229501322
4,0.040026735369992,10.013370676142832,0.1403278750108987,10.04687598871207,0.2409646306471826,10.08049391800546,0.3419381302535994,10.114224839051042,0.443249505553524,10.148069128019044,0.544899892082219,10.182027162237144
5,0.0500417786896694,10.016716150313174,0.1503764292712242,10.050232707709496,0.2510468084856083,10.083861919283434,0.3520540446709278,10.117604160174498,0.4533992699317466,10.151459806668663,0.5550836201845156,10.185429236209355
6,0.0600601680448855,10.020062747283962,0.1604283408151875,10.053590553247854,0.2611323548905985,10.087231050853624,0.3621733389758664,10.120984615353027,0.4635524255567438,10.1548516231478,0.5652707509308705,10.188832451797092
7,0.0700819045586276,10.023410467428697,0.1704836107693659,10.05694952570175,0.2712212709925424,10.090601313091792,0.3722960143026164,10.12436620496356,0.4737089735665288,10.15824457783452,0.575461285463108,10.192236809379583
8,0.0801069893542569,10.026759311120983,0.1805422402607179,10.060309625445909,0.2813135579222107,10.093972706373824,0.3824220717857599,10.127748929383127,0.4838689150994956,10.161638671107031,0.5856552249234348,10.195642309336185
9,0.090135423555508,10.030109278734558,0.1906042304165832,10.06367085285517,0.2914092168107545,10.097345231075716,0.3925515125602604,10.131132788988888,0.4940322512944195,10.165033903343636,0.5958525704544377,10.199048952046365
10,0.1001672082864894,10.033460370643256,0.2006695823646827,10.067033208304483,0.3015082487897069,10.100718887573578,0.4026843377614627,10.134517784158108,0.5041989832904574,10.16843027492277,0.6060533231990853,10.202456737889706
11,0.1102023446716834,10.036812587221032,0.2107382972331186,10.070396692168927,0.3116106549909819,10.10409367624364,0.4128205485250926,10.137903915268174,0.5143691122271467,10.17182778622297,0.6162574843007272,10.205865667245911
12,0.1202408338367577,10.040165928842155,0.220810376150374,10.073761304823684,0.3217164365468745,10.107469597462249,0.422960145987257,10.141291182696587,0.5245426392444065,10.175226437622896,0.6264650549030943,10.2092757404948
13,0.1302826769080149,10.043520395881082,0.2308858202453134,10.077127046644057,0.3318255945900612,10.110846651605854,0.4331031312844444,10.144679586820969,0.5347195654825367,10.178626229501322,0.6366760361502988,10.212686958016295
14,0.1403278750108987,10.04687598871207,0.2409646306471826,10.08049391800546,0.3419381302535994,10.114224839051042,0.443249505553524,10.148069128019044,0.544899892082219,10.182027162237144,0.6468904291868335,10.216099320190454
15,0.1503764292712242,10.050232707709496,0.2510468084856083,10.083861919283434,0.3520540446709278,10.117604160174498,0.4533992699317466,10.151459806668663,0.5550836201845156,10.185429236209355,0.6571082351575728,10.219512827397434
16,0.1604283408151875,10.053590553247854,0.2611323548905985,10.087231050853624,0.3621733389758664,10.120984615353027,0.4635524255567438,10.1548516231478,0.5652707509308705,10.188832451797092,0.6673294552077726,10.222927480017516
17,0.1704836107693659,10.05694952570175,0.2712212709925424,10.090601313091792,0.3722960143026164,10.12436620496356,0.4737089735665288,10.15824457783452,0.575461285463108,10.192236809379583,0.6775540904830694,10.226343278431097
18,0.1805422402607179,10.060309625445909,0.2813135579222107,10.093972706373824,0.3824220717857599,10.127748929383127,0.4838689150994956,10.161638671107031,0.5856552249234348,10.195642309336185,0.6877821421294813,10.22976022301868
19,0.1906042304165832,10.06367085285517,0.2914092168107545,10.097345231075716,0.3925515125602604,10.131132788988888,0.4940322512944195,10.165033903343636,0.5958525704544377,10.199048952046365,0.6980136112934074,10.233178314160902
20,0.2006695823646827,10.067033208304483,0.3015082487897069,10.100718887573578,0.4026843377614627,10.134517784158108,0.5041989832904574,10.16843027492277,0.6060533231990853,10.202456737889706,0.7082484991216279,10.2365975522385
21,0.2107382972331186,10.070396692168927,0.3116106549909819,10.10409367624364,0.4128205485250926,10.137903915268174,0.5143691122271467,10.17182778622297,0.6162574843007272,10.205865667245911,0.7184868067613046,10.240017937632327
22,0.220810376150374,10.073761304823684,0.3217164365468745,10.107469597462249,0.422960145987257,10.141291182696587,0.5245426392444065,10.175226437622896,0.6264650549030943,10.2092757404948,0.72872853535998,10.243439470723368
23,0.2308858202453134,10.077127046644057,0.3318255945900612,10.110846651605854,0.4331031312844444,10.144679586820969,0.5347195654825367,10.178626229501322,0.6366760361502988,10.212686958016295,0.7389736860655777,10.246862151892705
24,0.2409646306471826,10.08049391800546,0.3419381302535994,10.114224839051042,0.443249505553524,10.148069128019044,0.544899892082219,10.182027162237144,0.6468904291868335,10.216099320190454,0.7492222600264034,10.25028598152154
25,0.2510468084856083,10.083861919283434,0.3520540446709278,10.117604160174498,0.4533992699317466,10.151459806668663,0.5550836201845156,10.185429236209355,0.6571082351575728,10.219512827397434,0.759474258391143,10.2537109599912
