,phi,t,tau,r,rdot,u,udot
0,0.0,1.1845045182972382,1.2608633760953796,4.763983707960894,0.08319414718559465,0.20990835848765432,-0.0036656604938271604
1,0.05,2.3720486514397243,2.525034841032082,4.770229173620555,0.16664257179915695,0.20963353407211885,-0.0073233108896128
2,0.1,3.5646782043705505,3.7947410928796086,4.780660261224957,0.2506008047008796,0.20917612742968023,-0.010964951072398523
3,0.15000000000000002,4.764467717592545,5.072240402653287,4.79530891350351,0.33532693381445616,0.20853713869903495,-0.014582609914758765
4,0.2,5.973532352784716,6.359835675892377,4.81422007372987,0.42108289521142717,0.20771796566940884,-0.01816835978246771
5,0.25,7.194040175631404,7.659887953086589,4.837451910819974,0.5081357793632812,0.2067204012433262,-0.021714331042985514
6,0.3,8.42822495816685,8.974830484112182,4.865076110243363,0.5967591569714246,0.2055466301738859,-0.02521272657638844
7,0.35,9.678399629707904,10.307183519349158,4.897178231825504,0.687234428182552,0.2041992250764444,-0.02865583628726111
8,0.39999999999999997,10.946970513894048,11.659569969522009,4.933858135689686,0.7798521981737493,0.20268114171471077,-0.03203605161470407
9,0.44999999999999996,12.236452499578366,13.034732097651865,4.975230477710295,0.8749136809966701,0.20099571356143905,-0.035345880035998374
10,0.49999999999999994,13.549485305434263,14.43554941995979,5.021425275909484,0.9727321321370873,0.19914664563416792,-0.03857795955762521
11,0.5499999999999999,14.888851012293355,15.865058008268313,5.072588549207733,1.0736343083908448,0.19713800760682354,-0.041725073185279044
12,0.6,16.257493053555407,17.32647140457331,5.1288830298116554,1.1779619512739095,0.19497422619847157,-0.04478016336225673
13,0.65,17.658536872663525,18.82320337917186,5.190488950260264,1.2860732871408966,0.1926600768410956,-0.04773634636317288
14,0.7000000000000001,19.09531247777066,20.358892787206038,5.257604905716596,1.398344533319683,0.19020067462899307,-0.05058692662736661
15,0.7500000000000001,20.57137914748169,21.937430804881405,5.330448791439293,1.515171394677855,0.18760146455322882,-0.05332541101365182
16,0.8000000000000002,22.090552568062083,23.562990856081775,5.40925881444091,1.6369705288721832,0.18486821102557247,-0.05594552295524879
17,0.8500000000000002,23.65693471184196,25.240061572724727,5.494294577065658,1.7641809507922437,0.1820069866974753,-0.05844121649084744
