time,position,velocity
9.912,1445.302094943619,190.58389047601034
9.913,1445.492607990363,190.59106297095448
9.914,1445.6831281510367,190.59823465797623
9.915000000000001,1445.8736554248912,190.60540553711968
9.916,1446.0641898111778,190.6125756084288
9.917,1446.2547313091482,190.61974487194783
9.918000000000001,1446.4452799180535,190.62691332772087
9.919,1446.635835637145,190.63408097579213
9.92,1446.826398465675,190.64124781620598
9.921,1447.0169684028951,190.64841384900666
9.922,1447.2075454480573,190.65557907423857
9.923,1447.3981296004126,190.66274349194617
9.924,1447.5887208592142,190.6699071021739
9.925,1447.7793192237136,190.67706990496632
9.926,1447.969924693163,190.68423190036796
9.927,1448.1605372668146,190.6913930884235
9.928,1448.351156943921,190.6985534691776
9.929,1448.5417837237346,190.705713042675
9.93,1448.7324176055074,190.71287180896044
9.931000000000001,1448.923058588493,190.7200297680788
9.932,1449.1137066719432,190.72718692007493
9.933,1449.304361855111,190.73434326499378
9.934000000000001,1449.4950241372499,190.74149880288033
9.935,1449.685693517612,190.7486535337796
9.936,1449.8763699954507,190.75580745773664
9.937,1450.0670535700192,190.76296057479664
9.938,1450.2577442405707,190.77011288500478
9.939,1450.4484420063582,190.77726438840625
9.94,1450.6391468666354,190.78441508504636
9.941,1450.829858820656,190.79156497497044
9.942,1451.020577867673,190.79871405822385
9.943,1451.2113040069403,190.80586233485207
9.944,1451.4020372377122,190.81300980490056
9.945,1451.592777559241,190.82015646841487
9.946,1451.7835249707823,190.82730232544054
9.947000000000001,1451.9742794715894,190.83444737602323
9.948,1452.1650410609159,190.84159162020865
9.949,1452.3558097380164,190.8487350580425
9.950000000000001,1452.5465855021457,190.8558776895706
9.951,1452.7373683525573,190.86301951483878
9.952,1452.928158288506,190.87016053389289
9.953,1453.1189553092458,190.8773007467789
9.954,1453.3097594140322,190.88444015354278
9.955,1453.5005706021195,190.89157875423058
9.956,1453.691388872762,190.8987165488884
9.957,1453.8822142252154,190.90585353756234
9.958,1454.0730466587338,190.91298972029864
9.959,1454.2638861725727,190.92012509714348
9.96,1454.4547327659875,190.92725966814322
9.961,1454.6455864382328,190.93439343334413
9.962,1454.8364471885639,190.9415263927926
9.963000000000001,1455.027315016237,190.94865854653514
9.964,1455.2181899205063,190.9557898946182
9.965,1455.409071900628,190.96292043708831
9.966000000000001,1455.5999609558585,190.97005017399206
9.967,1455.790857085452,190.9771791053761
9.968,1455.981760288665,190.98430723128715
9.969,1456.1726705647538,190.9914345517719
9.97,1456.3635879129743,190.9985610668772
9.971,1456.554512332582,191.00568677664984
9.972,1456.7454438228333,191.01281168113672
9.973,1456.936382382985,191.01993578038483
9.974,1457.1273280122923,191.0270590744411
9.975,1457.3182807100122,191.0341815633526
9.976,1457.5092404754018,191.04130324716647
9.977,1457.7002073077165,191.04842412592976
9.978,1457.8911812062138,191.05554419968973
9.979000000000001,1458.0821621701507,191.06266346849364
9.98,1458.273150198783,191.06978193238874
9.981,1458.4641452913684,191.07689959142238
9.982000000000001,1458.6551474471637,191.084016445642
9.983,1458.846156665426,191.09113249509497
9.984,1459.0371729454123,191.09824773982885
9.985,1459.2281962863804,191.10536217989116
9.986,1459.4192266875873,191.11247581532953
9.987,1459.6102641482905,191.11958864619157
9.988,1459.8013086677472,191.12670067252498
9.989,1459.9923602452159,191.13381189437754
9.99,1460.1834188799535,191.14092231179703
9.991,1460.3744845712179,191.14803192483126
9.992,1460.5655573182673,191.15514073352819
9.993,1460.7566371203593,191.16224873793576
9.994,1460.947723976752,191.16935593810192
9.995000000000001,1461.1388178867041,191.17646233407476
9.996,1461.329918849473,191.1835679259024
9.997,1461.5210268643177,191.19067271363292
9.998,1461.712141930496,191.1977766973146
9.999,1461.9032640472672,191.20487987699565
10.0,1462.094393213889,191.21198225272437
10.001,1462.2855294296203,191.2190838245491
10.002,1462.4766726937203,191.2261845925183
10.003,1462.6678230054472,191.23328455668036
10.004,1462.85898036406,191.2403837170838
10.005,1463.0501447688184,191.2474820737772
10.006,1463.2413162189805,191.25457962680915
10.007,1463.4324947138061,191.26167637622825
10.008000000000001,1463.6236802525548,191.2687723220833
10.009,1463.814872834485,191.275867464423
10.01,1464.0060724588566,191.2829618032961
10.011000000000001,1464.1972791249293,191.29005533875159
10.012,1464.3884928319621,191.29714807083826
10.013,1464.5797135792154,191.3042399996051
10.014,1464.7709413659486,191.31133112510113
10.015,1464.9621761914218,191.31842144737539
10.016,1465.1534180548947,191.325510966477
10.017,1465.3446669556274,191.3325996824551
10.018,1465.5359228928803,191.33968759535892
10.019,1465.727185865913,191.3467747052377
10.02,1465.9184558739862,191.35386101214073
10.021,1466.1097329163608,191.36094651611742
10.022,1466.3010169922961,191.36803121721712
10.023,1466.4923081010534,191.37511511548934
10.024000000000001,1466.6836062418936,191.38219821098355
10.025,1466.8749114140767,191.38928050374932
10.026,1467.0662236168637,191.39636199383625
10.027000000000001,1467.257542849516,191.40344268129405
10.028,1467.448869111294,191.41052256617238
10.029,1467.640202401459,191.41760164852099
10.03,1467.831542719272,191.42467992838974
10.031,1468.022890063995,191.43175740582845
10.032,1468.2142444348883,191.43883408088706
10.033,1468.4056058312137,191.4459099536155
10.034,1468.5969742522334,191.45298502406382
10.035,1468.7883496972077,191.46005929228204
10.036,1468.9797321653991,191.4671327583203
10.037,1469.1711216560693,191.47420542222875
10.038,1469.3625181684802,191.48127728405763
10.039,1469.5539217018934,191.48834834385718
10.040000000000001,1469.7453322555712,191.49541860167773
10.041,1469.9367498287754,191.5024880575696
10.042,1470.1281744207686,191.50955671158323
10.043000000000001,1470.319606030813,191.51662456376914
10.044,1470.5110446581707,191.52369161417775
10.045,1470.7024903021043,191.53075786285967
10.046,1470.8939429618763,191.53782330986553
10.047,1471.0854026367497,191.544887955246
10.048,1471.2768693259866,191.55195179905175
10.049,1471.46834302885,191.55901484133358
10.05,1471.6598237446033,191.56607708214233
10.051,1471.8513114725088,191.57313852152882
10.052,1472.0428062118299,191.58019915954398
10.053,1472.23430796183,191.5872589962388
10.054,1472.4258167217713,191.59431803166427
10.055,1472.617332490918,191.60137626587147
10.056000000000001,1472.8088552685338,191.6084336989115
10.057,1473.000385053881,191.61549033083557
10.058,1473.1919218462244,191.62254616169488
10.059000000000001,1473.383465644827,191.6296011915407
10.06,1473.5750164489527,191.63665542042435
10.061,1473.7665742578652,191.64370884839718
10.062,1473.9581390708286,191.65076147551062
10.063,1474.1497108871072,191.65781330181616
10.064,1474.3412897059645,191.6648643273653
10.065,1474.5328755266646,191.67191455220964
10.066,1474.7244683484728,191.67896397640078
10.067,1474.9160681706524,191.6860125999904
10.068,1475.107674992468,191.6930604230302
10.069,1475.2992888131848,191.70010744557197
10.07,1475.4909096320666,191.70715366766754
10.071,1475.6825374483785,191.71419908936878
10.072000000000001,1475.8741722613854,191.7212437107276
10.073,1476.0658140703517,191.728287531796
10.074,1476.2574628745429,191.73533055262598
10.075000000000001,1476.4491186732237,191.7423727732696
10.076,1476.6407814656593,191.74941419377905
10.077,1476.832451251115,191.75645481420642
10.078,1477.0241280288558,191.763494634604
10.079,1477.2158117981476,191.77053365502405
10.08,1477.4075025582556,191.77757187551887
10.081,1477.5992003084452,191.78460929614084
10.082,1477.7909050479825,191.79164591694246
10.083,1477.982616776133,191.7986817379761
10.084,1478.174335492162,191.80571675929434
10.085,1478.3660611953364,191.8127509809498
10.086,1478.5577938849215,191.81978440299503
10.087,1478.7495335601834,191.8268170254827
10.088000000000001,1478.9412802203888,191.83384884846564
10.089,1479.1330338648036,191.84087987199655
10.09,1479.3247944926936,191.84791009612826
10.091000000000001,1479.5165621033261,191.8549395209137
10.092,1479.7083366959673,191.86196814640573
10.093,1479.9001182698835,191.8689959726574
10.094,1480.091906824342,191.87602299972167
10.095,1480.2837023586092,191.88304922765167
10.096,1480.4755048719517,191.89007465650053
10.097,1480.6673143636367,191.8970992863214
10.098,1480.859130832932,191.90412311716756
10.099,1481.050954279103,191.91114614909225
10.1,1481.2427847014183,191.9181683821488
10.101,1481.4346220991447,191.92518981639063
10.102,1481.6264664715497,191.93221045187113
10.103,1481.8183178179006,191.93923028864378
10.104000000000001,1482.0101761374654,191.9462493267622
10.105,1482.202041429511,191.95326756627986
10.106,1482.3939136933054,191.96028500725046
10.107000000000001,1482.585792928117,191.9673016497277
10.108,1482.7776791332126,191.97431749376526
10.109,1482.9695723078612,191.98133253941694
10.11,1483.1614724513302,191.98834678673657
10.111,1483.3533795628884,191.99536023577807
10.112,1483.5452936418033,192.00237288659537
10.113,1483.7372146873436,192.0093847392424
10.114,1483.929142698778,192.01639579377328
10.115,1484.1210776753744,192.02340605024204
10.116,1484.3130196164016,192.03041550870282
10.117,1484.5049685211284,192.03742416920983
10.118,1484.6969243888236,192.0444320318173
10.119,1484.8888872187558,192.05143909657951
10.120000000000001,1485.0808570101942,192.05844536355082
10.121,1485.2728337624076,192.06545083278556
10.122,1485.4648174746649,192.07245550433825
10.123,1485.6568081462356,192.07945937826332
10.124,1485.8488057763896,192.08646245461534
10.125,1486.040810364395,192.09346473344888
10.126,1486.232821909522,192.1004662148186
10.127,1486.4248404110403,192.1074668987792
10.128,1486.6168658682188,192.1144667853854
10.129,1486.8088982803279,192.12146587469195
10.13,1487.000937646637,192.12846416675376
10.131,1487.1929839664163,192.1354616616257
10.132,1487.385037238935,192.14245835936268
10.133000000000001,1487.5770974634643,192.14945426001975
10.134,1487.7691646392732,192.15644936365192
10.135,1487.9612387656327,192.16344367031428
10.136000000000001,1488.1533198418133,192.17043718006198
10.137,1488.3454078670845,192.17742989295022
10.138,1488.5375028407173,192.1844218090342
10.139,1488.729604761982,192.1914129283693
10.14,1488.9217136301504,192.19840325101077
10.141,1489.1138294444913,192.20539277701408
10.142,1489.3059522042772,192.21238150643464
10.143,1489.4980819087782,192.21936943932795
10.144,1489.6902185572653,192.22635657574955
10.145,1489.88236214901,192.23334291575503
10.146,1490.0745126832835,192.2403284594001
10.147,1490.2666701593564,192.24731320674036
10.148,1490.4588345765005,192.25429715783162
10.149000000000001,1490.6510059339873,192.26128031272967
10.15,1490.8431842310881,192.2682626714903
10.151,1491.0353694670744,192.2752442341695
10.152000000000001,1491.2275616412187,192.28222500082316
10.153,1491.419760752792,192.28920497150727
10.154,1491.611966801066,192.29618414627794
10.155,1491.804179785313,192.3031625251912
10.156,1491.9963997048053,192.31014010830324
10.157,1492.1886265588146,192.31711689567024
10.158,1492.3808603466134,192.32409288734846
