time,position,velocity
1.69,354.9935364858237,213.73983009838003
1.691,355.2072786044398,213.7447072608587
1.692,355.4210255996579,213.74958416728524
1.693,355.63477747122363,213.75446081782792
1.694,355.8485342188826,213.759337212655
1.695,356.06229584238076,213.76421335193479
1.696,356.276062341464,213.7690892358356
1.697,356.48983371587883,213.77396486452577
1.698,356.70360996537124,213.77884023817361
1.699,356.917391089688,213.78371535694748
1.7,357.1311770885758,213.7885902210158
1.701,357.34496796178155,213.79346483054687
1.702,357.55876370905224,213.79833918570915
1.703,357.7725643301352,213.80321328667105
1.704,357.98636982477774,213.80808713360096
1.705,358.20018019272754,213.81296072666737
1.706,358.4139954337323,213.81783406603873
1.707,358.6278155475399,213.82270715188346
1.708,358.8416405338985,213.82757998437012
1.709,359.0554703925563,213.83245256366715
1.71,359.2693051232618,213.8373248899431
1.711,359.4831447257635,213.8421969633665
1.712,359.69698919981033,213.8470687841059
1.713,359.9108385451512,213.85194035232982
1.714,360.1246927615352,213.8568116682069
1.715,360.33855184871163,213.86168273190566
1.716,360.55241580642985,213.86655354359476
1.717,360.76628463443967,213.8714241034428
1.718,360.9801583324908,213.8762944116184
1.719,361.1940369003333,213.88116446829022
1.72,361.4079203377172,213.88603427362693
1.721,361.621808644393,213.89090382779722
1.722,361.83570182011096,213.89577313096976
1.723,362.049599864622,213.90064218331327
1.724,362.2635027776767,213.90551098499643
1.725,362.47741055902634,213.91037953618803
1.726,362.69132320842186,213.9152478370568
1.727,362.90524072561476,213.92011588777152
1.728,363.11916311035645,213.92498368850096
1.729,363.3330903623988,213.9298512394139
1.73,363.5470224814935,213.93471854067917
1.731,363.7609594673928,213.9395855924656
1.732,363.9749013198486,213.944452394942
1.733,364.1888480386135,213.94931894827727
1.734,364.4027996234401,213.95418525264023
1.735,364.61675607408097,213.9590513081998
1.736,364.8307173902891,213.96391711512484
1.737,365.0446835718175,213.96878267358431
1.738,365.2586546184194,213.97364798374713
1.739,365.4726305298484,213.9785130457822
1.74,365.6866113058578,213.9833778598585
1.741,365.9005969462015,213.988242426145
1.742,366.1145874506335,213.99310674481072
1.743,366.3285828189079,213.9979708160246
1.744,366.5425830507787,214.00283463995572
1.745,366.7565881460006,214.00769821677306
1.746,366.97059810432813,214.01256154664568
1.747,367.18461292551615,214.01742462974266
1.748,367.39863260931946,214.02228746623302
1.749,367.6126571554933,214.02715005628593
1.75,367.826686563793,214.03201240007044
1.7510000000000001,368.040720833974,214.03687449775566
1.752,368.2547599657918,214.04173634951076
1.7530000000000001,368.46880395900234,214.04659795550486
1.754,368.6828528133617,214.05145931590715
1.7550000000000001,368.8969065286259,214.05632043088676
1.756,369.1109651045513,214.06118130061293
1.7570000000000001,369.32502854089444,214.06604192525486
1.758,369.53909683741193,214.07090230498173
1.7590000000000001,369.7531699938607,214.07576243996283
1.76,369.9672480099976,214.08062233036736
1.7610000000000001,370.18133088558005,214.08548197636463
1.762,370.3954186203652,214.0903413781239
1.7630000000000001,370.6095112141106,214.09520053581448
1.764,370.8236086665741,214.10005944960565
1.7650000000000001,371.0377109775135,214.10491811966673
1.766,371.2518181466868,214.1097765461671
1.7670000000000001,371.46593017385226,214.1146347292761
1.768,371.6800470587683,214.11949266916307
1.7690000000000001,371.89416880119336,214.12435036599743
1.77,372.10829540088616,214.12920781994853
1.7710000000000001,372.32242685760593,214.13406503118586
1.772,372.5365631711113,214.13892199987876
1.7730000000000001,372.75070434116174,214.1437787261967
1.774,372.96485036751665,214.14863521030918
1.7750000000000001,373.1790012499357,214.15349145238562
1.776,373.3931569881785,214.15834745259554
1.7770000000000001,373.60731758200495,214.1632032111084
1.778,373.8214830311753,214.16805872809374
1.7790000000000001,374.03565333544987,214.1729140037211
1.78,374.249828494589,214.17776903816002
1.7810000000000001,374.4640085083531,214.18262383158003
1.782,374.6781933765034,214.18747838415072
1.7830000000000001,374.89238309880056,214.19233269604172
1.784,375.1065776750058,214.19718676742255
1.7850000000000001,375.32077710488034,214.2020405984629
1.786,375.53498138818577,214.2068941893324
1.7870000000000001,375.7491905246838,214.21174754020063
1.788,375.9634045141361,214.21660065123731
1.7890000000000001,376.1776233563046,214.2214535226121
1.79,376.3918470509516,214.2263061544947
1.7910000000000001,376.6060755978395,214.2311585470548
1.792,376.8203089967306,214.23601070046212
1.793,377.03454724738776,214.24086261488642
1.794,377.2487903495736,214.24571429049743
1.795,377.4630383030514,214.25056572746493
1.796,377.6772911075844,214.25541692595868
1.797,377.8915487629356,214.26026788614848
1.798,378.1058112688688,214.26511860820415
1.799,378.32007862514763,214.26996909229547
1.8,378.534350831536,214.27481933859235
1.801,378.74862788779797,214.2796693472646
1.802,378.9629097936977,214.28451911848208
1.803,379.17719654899963,214.28936865241468
1.804,379.3914881534684,214.29421794923232
1.805,379.60578460686855,214.29906700910487
1.806,379.8200859089651,214.30391583220228
1.807,380.03439205952316,214.30876441869452
1.808,380.248703058308,214.31361276875148
1.809,380.46301890508494,214.31846088254318
1.81,380.67733959961953,214.3233087602396
1.811,380.8916651416778,214.3281564020107
1.812,381.1059955310254,214.33300380802655
1.813,381.3203307674286,214.33785097845714
1.814,381.53467085065364,214.34269791347253
1.815,381.7490157804669,214.34754461324277
1.816,381.96336555663515,214.35239107793794
1.817,382.1777201789251,214.35723730772813
1.818,382.3920796471036,214.36208330278342
1.819,382.606443960938,214.36692906327394
1.82,382.82081312019557,214.37177458936986
1.821,383.0351871246437,214.37661988124128
1.822,383.24956597405003,214.38146493905836
1.823,383.4639496681824,214.3863097629913
1.824,383.67833820680903,214.39115435321025
1.825,383.8927315896977,214.39599870988548
1.826,384.107129816617,214.40084283318717
1.827,384.32153288733537,214.40568672328556
1.828,384.5359408016217,214.41053038035088
1.829,384.75035355924445,214.4153738045534
1.83,384.9647711599728,214.42021699606343
1.831,385.1791936035761,214.42505995505127
1.832,385.3936208898237,214.42990268168717
1.833,385.60805301848495,214.4347451761415
1.834,385.8224899893297,214.43958743858457
1.835,386.03693180212764,214.44442946918673
1.836,386.2513784566492,214.44927126811837
1.837,386.4658299526643,214.45411283554986
1.838,386.6802862899434,214.4589541716516
1.839,386.89474746825715,214.463795276594
1.84,387.10921348737634,214.4686361505475
1.841,387.32368434707155,214.4734767936825
1.842,387.5381600471142,214.4783172061695
1.843,387.75264058727544,214.4831573881789
1.844,387.9671259673268,214.48799733988128
1.845,388.1816161870396,214.49283706144706
1.846,388.39611124618585,214.4976765530468
1.847,388.6106111445374,214.50251581485102
1.848,388.8251158818665,214.50735484703023
1.849,389.03962545794525,214.51219364975503
1.85,389.25413987254615,214.51703222319597
1.851,389.46865912544195,214.52187056752365
1.852,389.6831832164054,214.52670868290866
1.853,389.8977121452093,214.5315465695216
1.854,390.1122459116269,214.53638422753315
1.855,390.32678451543165,214.5412216571139
1.856,390.54132795639697,214.54605885843455
1.857,390.75587623429635,214.55089583166577
1.858,390.97042934890385,214.55573257697822
1.859,391.1849872999933,214.56056909454264
1.86,391.399550087339,214.56540538452973
1.861,391.61411771071516,214.57024144711022
1.862,391.8286901698964,214.57507728245488
1.863,392.04326746465733,214.57991289073445
1.864,392.257849594773,214.58474827211973
1.865,392.4724365600181,214.58958342678147
1.866,392.68702836016814,214.59441835489054
1.867,392.9016249949984,214.59925305661773
1.868,393.1162264642844,214.60408753213386
1.869,393.33083276780184,214.60892178160978
1.87,393.5454439053266,214.6137558052164
1.871,393.7600598766347,214.61858960312458
1.872,393.97468068150266,214.6234231755052
1.873,394.1893063197065,214.62825652252917
1.874,394.40393679102294,214.63308964436743
1.875,394.61857209522884,214.6379225411909
1.8760000000000001,394.833212232101,214.64275521317055
1.877,395.04785720141655,214.64758766047734
1.8780000000000001,395.2625070029527,214.65241988328228
1.879,395.47716163648687,214.65725188175634
1.8800000000000001,395.6918211017968,214.66208365607054
1.881,395.90648539866015,214.6669152063959
1.8820000000000001,396.12115452685487,214.67174653290348
1.883,396.3358284861591,214.67657763576432
1.8840000000000001,396.5505072763512,214.68140851514949
1.885,396.76519089720944,214.68623917123008
1.8860000000000001,396.97987934851267,214.69106960417722
1.887,397.1945726300396,214.69589981416198
1.8880000000000001,397.40927074156923,214.70072980135552
1.889,397.6239736828806,214.70555956592895
1.8900000000000001,397.83868145375317,214.71038910805348
1.891,398.0533940539663,214.71521842790025
1.8920000000000001,398.2681114833,214.72004752564047
1.893,398.4828337415335,214.7248764014453
1.8940000000000001,398.6975608284473,214.72970505548602
1.895,398.91229274382135,214.73453348793382
1.8960000000000001,399.1270294874362,214.73936169895998
1.897,399.34177105907213,214.74418968873573
1.8980000000000001,399.55651745851,214.74901745743236
1.899,399.7712686855306,214.75384500522114
1.9000000000000001,399.986024739915,214.75867233227342
1.901,400.2007856214443,214.7634994387605
1.9020000000000001,400.41555132990004,214.76832632485372
1.903,400.6303218650637,214.7731529907244
1.9040000000000001,400.84509722671703,214.77797943654397
1.905,401.05987741464185,214.78280566248375
1.9060000000000001,401.2746624286202,214.78763166871516
1.907,401.48945226843443,214.7924574554096
1.9080000000000001,401.7042469338671,214.7972830227385
1.909,401.91904642470035,214.8021083708733
1.9100000000000001,402.13385074071726,214.80693349998543
1.911,402.34865988170066,214.8117584102464
1.9120000000000001,402.56347384743367,214.81658310182766
1.913,402.7782926376995,214.82140757490075
1.9140000000000001,402.9931162522816,214.8262318296371
1.915,403.2079446909637,214.83105586620832
1.9160000000000001,403.4227779535295,214.8358796847859
1.917,403.63761603976286,214.84070328554142
1.9180000000000001,403.8524589494479,214.84552666864647
1.919,404.0673066823691,214.85034983427258
1.92,404.2821592383108,214.8551727825914
1.921,404.49701661705774,214.85999551377452
1.922,404.71187881839455,214.86481802799358
1.923,404.92674584210636,214.8696403254202
1.924,405.1416176879783,214.87446240622606
1.925,405.3564943557957,214.87928427058284
1.926,405.571375845344,214.88410591866224
1.927,405.78626215640884,214.88892735063592
1.928,406.0011532887761,214.8937485666756
1.929,406.216049242232,214.89856956695309
1.93,406.4309500165623,214.90339035164004
1.931,406.6458556115537,214.90821092090826
1.932,406.86076602699256,214.91303127492952
1.933,407.07568126266574,214.9178514138756
1.934,407.2906013183599,214.92267133791833
1.935,407.5055261938622,214.9274910472295
1.936,407.7204558889598,214.93231054198097
1.937,407.93539040344035,214.9371298223446
1.938,408.1503297370909,214.9419488884922
1.939,408.3652738896995,214.94676774059567
1.94,408.58022286105404,214.95158637882696
1.941,408.7951766509426,214.9564048033579
1.942,409.0101352591533,214.96122301436048
1.943,409.22509868547456,214.9660410120066
1.944,409.44006692969504,214.9708587964682
1.945,409.65503999160364,214.9756763679173
1.946,409.87001787098905,214.98049372652582
1.947,410.08500056764035,214.9853108724658
1.948,410.299988081347,214.9901278059092
1.949,410.51498041189836,214.9949445270281
1.95,410.7299775590841,214.99976103599457
1.951,410.9449795226938,215.00457733298057
1.952,411.1599863025176,215.00939341815823
1.953,411.3749978983458,215.01420929169961
1.954,411.59001430996824,215.01902495377686
1.955,411.80503553717574,215.02384040456204
1.956,412.0200615797588,215.02865564422729
1.957,412.23509243750846,215.03347067294476
1.958,412.45012811021536,215.03828549088658
1.959,412.6651685976708,215.04310009822498
1.96,412.8802138996663,215.04791449513212
1.961,413.09526401599305,215.0527286817802
1.962,413.310318946443,215.05754265834142
1.963,413.52537869080777,215.06235642498802
1.964,413.7404432488795,215.06716998189228
1.965,413.95551262045046,215.07198332922644
1.966,414.17058680531284,215.07679646716275
1.967,414.38566580325914,215.08160939587353
1.968,414.60074961408213,215.08642211553106
1.969,414.8158382375749,215.0912346263077
1.97,415.0309316735303,215.09604692837576
1.971,415.2460299217414,215.10085902190758
1.972,415.4611329820018,215.10567090707553
1.973,415.6762408541051,215.110482584052
1.974,415.8913535378449,215.11529405300936
1.975,416.10647103301505,215.12010531412002
1.976,416.32159333940984,215.12491636755647
1.977,416.53672045682333,215.12972721349104
1.978,416.75185238505,215.13453785209626
1.979,416.96698912388445,215.13934828354454
1.98,417.1821306731214,215.14415850800842
1.981,417.3972770325559,215.14896852566037
1.982,417.6124282019829,215.15377833667287
1.983,417.8275841811977,215.15858794121849
1.984,418.0427449699959,215.16339733946975
1.985,418.25791056817303,215.16820653159922
1.986,418.47308097552485,215.17301551777945
1.987,418.68825619184724,215.17782429818303
1.988,418.9034362169365,215.18263287298254
1.989,419.11862105058896,215.18744124235064
1.99,419.3338106926009,215.19224940645992
1.991,419.5490051427691,215.19705736548303
1.992,419.7642044008903,215.20186511959264
1.993,419.97940846676164,215.2066726689614
1.994,420.19461734018023,215.211480013762
1.995,420.4098310209433,215.2162871541672
1.996,420.62504950884835,215.22109409034962
1.997,420.8402728036932,215.22590082248206
1.998,421.05550090527566,215.23070735073725
1.999,421.2707338133937,215.23551367528793
2.0,421.48597152784555,215.2403197963069
2.001,421.7012140484295,215.24512571396693
2.0020000000000002,421.9164613749443,215.24993142844082
2.003,422.1317135071884,215.25473693990142
2.004,422.34697044496073,215.25954224852154
2.005,422.5622321880605,215.26434735447404
2.0060000000000002,422.7774987362869,215.26915225793178
2.007,422.99277008943903,215.27395695906762
2.008,423.2080462473169,215.27876145805448
2.009,423.42332720971984,215.28356575506524
2.0100000000000002,423.6386129764481,215.28836985027283
2.011,423.85390354730157,215.29317374385022
2.012,424.06919892208043,215.29797743597032
2.013,424.2844991005853,215.3027809268061
2.0140000000000002,424.4998040826168,215.30758421653056
2.015,424.7151138679754,215.31238730531666
2.016,424.93042845646227,215.31719019333747
2.017,425.1457478478785,215.32199288076595
2.0180000000000002,425.3610720420254,215.3267953677752
2.019,425.5764010387044,215.3315976545382
2.02,425.79173483771694,215.3363997412281
2.021,426.00707343886495,215.34120162801793
2.0220000000000002,426.2224168419506,215.3460033150808
2.023,426.4377650467757,215.3508048025898
2.024,426.6531180531428,215.3556060907181
2.025,426.8684758608542,215.36040717963883
2.0260000000000002,427.08383846971276,215.36520806952515
2.027,427.299205879521,215.3700087605502
2.028,427.5145780900823,215.3748092528872
2.029,427.72995510119955,215.37960954670933
2.0300000000000002,427.9453369126762,215.38440964218984
2.031,428.16072352431576,215.3892095395019
2.032,428.3761149359218,215.3940092388188
2.033,428.59151114729826,215.3988087403138
2.0340000000000003,428.80691215824936,215.40360804416014
2.035,429.02231796857893,215.40840715053116
2.036,429.2377285780916,215.4132060596001
2.037,429.45314398659184,215.41800477154032
2.0380000000000003,429.6685641938844,215.42280328652518
2.039,429.8839891997741,215.42760160472795
2.04,430.0994190040659,215.43239972632207
2.041,430.3148536065652,215.43719765148086
2.0420000000000003,430.53029300707743,215.44199538037776
2.043,430.745737205408,215.44679291318613
2.044,430.96118620136275,215.45159025007942
2.045,431.1766399947475,215.45638739123103
2.0460000000000003,431.39209858536856,215.46118433681448
2.047,431.607561973032,215.46598108700317
2.048,431.82303015754417,215.4707776419706
2.049,432.0385031387118,215.47557400189027
2.05,432.2539809163417,215.4803701669357
2.051,432.4694634902408,215.48516613728037
2.052,432.6849508602161,215.4899619130979
2.053,432.900443026075,215.49475749456172
2.054,433.11593998762487,215.49955288184552
2.055,433.3314417446735,215.5043480751228
2.056,433.5469482970285,215.50914307456722
2.057,433.7624596444979,215.51393788035236
2.058,433.9779757868899,215.51873249265182
2.059,434.19349672401285,215.5235269116393
2.06,434.40902245567514,215.5283211374884
2.061,434.6245529816854,215.5331151703728
2.062,434.8400883018525,215.53790901046625
2.063,435.0556284159856,215.54270265794236
2.064,435.27117332389366,215.5474961129749
2.065,435.4867230253861,215.5522893757376
2.066,435.70227752027245,215.55708244640417
2.067,435.91783680836244,215.56187532514838
2.068,436.13340088946586,215.56666801214402
2.069,436.3489697633927,215.5714605075649
2.07,436.5645434299532,215.57625281158474
2.071,436.780121888958,215.58104492437744
2.072,436.9957051402171,215.5858368461168
2.073,437.2112931835417,215.59062857697666
2.074,437.42688601874244,215.59542011713089
2.075,437.6424836456306,215.60021146675336
