input,force
0.0,-9.81
0.10101010101010101,-9.79979695949393
0.20202020202020202,-9.769187837975718
0.30303030303030304,-9.718172635445363
0.40404040404040403,-9.646751351902868
0.5050505050505051,-9.55492398734823
0.6060606060606061,-9.44269054178145
0.7070707070707071,-9.31005101520253
0.8080808080808081,-9.157005407611468
0.9090909090909091,-8.983553719008265
1.0101010101010102,-8.78969594939292
1.1111111111111112,-8.575432098765432
1.2121212121212122,-8.340762167125805
1.3131313131313131,-8.085686154474034
1.4141414141414141,-7.810204060810122
1.5151515151515151,-7.514315886134069
1.6161616161616161,-7.198021630445874
1.7171717171717171,-6.861321293745537
1.8181818181818181,-6.504214876033059
1.9191919191919191,-6.126702377308439
2.0202020202020203,-5.728783797571676
2.121212121212121,-5.310459136822774
2.2222222222222223,-4.871728395061728
2.323232323232323,-4.412591572288543
2.4242424242424243,-3.933048668503214
2.525252525252525,-3.4330996837057457
2.6262626262626263,-2.9127446178961334
2.727272727272727,-2.3719834710743815
2.8282828282828283,-1.8108162432404864
2.929292929292929,-1.2292429343944509
3.0303030303030303,-0.6272635445362731
3.131313131313131,-0.00487807366595483
3.2323232323232323,0.6379134782165075
3.3333333333333335,1.301111111111112
3.4343434343434343,1.9847148250178535
3.5353535353535355,2.6887246199367407
3.6363636363636362,3.4131404958677667
3.7373737373737375,4.1579624528109385
3.8383838383838382,4.923190490766247
3.9393939393939394,5.7088246097337
4.040404040404041,6.514864809713297
4.141414141414141,7.341311090705025
4.242424242424242,8.188163452708904
4.343434343434343,9.055421895724924
4.444444444444445,9.943086419753088
4.545454545454545,10.851157024793382
4.646464646464646,11.77963371084583
4.747474747474747,12.728516477910416
4.848484848484849,13.697805325987146
4.94949494949495,14.687500255076015
5.05050505050505,15.697601265177019
5.151515151515151,16.72810835629017
5.252525252525253,17.77902152841547
5.353535353535354,18.85034078155291
5.454545454545454,19.942066115702474
5.555555555555555,21.054197530864194
5.656565656565657,22.186735027038054
5.757575757575758,23.339678604224062
5.858585858585858,24.513028262422196
5.959595959595959,25.706784001632478
6.0606060606060606,26.920945821854907
6.161616161616162,28.155513723089477
6.262626262626262,29.41048770533618
6.363636363636363,30.68586776859504
6.4646464646464645,31.98165391286603
6.565656565656566,33.29784613814917
6.666666666666667,34.63444444444445
6.767676767676767,35.99144883175185
6.8686868686868685,37.36885930007141
6.96969696969697,38.76667584940312
7.070707070707071,40.18489847974696
7.171717171717171,41.62352719110294
7.2727272727272725,43.08256198347107
7.373737373737374,44.562002856851336
7.474747474747475,46.06184981124375
7.575757575757575,47.58210284664829
7.6767676767676765,49.12276196306499
7.777777777777778,50.68382716049382
7.878787878787879,52.2652984389348
7.979797979797979,53.867175798387905
8.080808080808081,55.489459238853186
8.181818181818182,57.13214876033058
8.282828282828282,58.7952443628201
8.383838383838384,60.4787460463218
8.484848484848484,62.18265381083562
8.585858585858587,63.9069676563616
8.686868686868687,65.6516875828997
8.787878787878787,67.41681359044993
8.88888888888889,69.20234567901235
8.98989898989899,71.00828384858687
9.09090909090909,72.83462809917353
9.191919191919192,74.68137843077237
9.292929292929292,76.54853484338332
9.393939393939394,78.43609733700643
9.494949494949495,80.34406591164166
9.595959595959595,82.27244056728904
9.696969696969697,84.22122130394858
9.797979797979798,86.19040812162024
9.8989898989899,88.18000102030406
10.0,90.19
