time,position,velocity
3.952,49.47260247991503,24.286085518510113
3.9530000000000003,49.496894478756275,24.294767546537173
3.954,49.52119514636779,24.30345200999905
3.955,49.54550448519896,24.312138909110693
3.956,49.56982249769961,24.320828244086833
3.9570000000000003,49.594149186319896,24.329520015141973
3.958,49.61848455351034,24.338214222490368
3.959,49.642828601721874,24.34691086634607
3.96,49.66718133340579,24.355609946922904
3.9610000000000003,49.69154275101376,24.364311464434444
3.962,49.71591285699782,24.373015419094052
3.963,49.740291653810395,24.381721811114872
3.964,49.7646791439043,24.390430640709802
3.9650000000000003,49.78907532973272,24.39914190809152
3.966,49.81348021374917,24.407855613472478
3.967,49.83789379840761,24.4165717570649
3.968,49.862316086162345,24.42529033908079
3.969,49.88674707946804,24.434011359731905
3.97,49.911186780779786,24.44273481922979
3.971,49.935635192552986,24.451460717785764
3.972,49.96009231724348,24.46018905561091
3.973,49.98455815730744,24.46891983291609
3.974,50.00903271520146,24.47765304991194
3.975,50.03351599338243,24.486388706808853
3.976,50.058007994307715,24.495126803817012
3.977,50.082508720435,24.503867341146368
3.978,50.10701817422237,24.512610319006647
3.979,50.13153635812825,24.521355737607337
3.98,50.15606327461147,24.530103597157712
3.981,50.180598926131246,24.538853897866804
3.982,50.20514331514717,24.547606639943435
3.983,50.22969644411916,24.556361823596184
3.984,50.25425831550758,24.56511944903341
3.985,50.27882893177311,24.57387951646325
3.986,50.30340829537688,24.582642026093602
3.987,50.327996408780315,24.59140697813214
3.988,50.35259327444527,24.600174372786313
3.989,50.37719889483395,24.60894421026335
3.99,50.40181327240897,24.617716490770235
3.991,50.42643640963327,24.626491214513734
3.992,50.45106830897021,24.635268381700392
3.993,50.47570897288351,24.644047992536517
3.994,50.500358403837275,24.6528300472282
3.995,50.52501660429598,24.661614545981287
3.996,50.54968357672446,24.670401489001407
3.997,50.574359323587956,24.679190876493973
3.998,50.5990438473521,24.68798270866416
3.999,50.623737150482825,24.696776985716898
4.0,50.64843923544652,24.705573707856924
4.001,50.67315010470992,24.714372875288717
4.002,50.697869760740105,24.723174488216554
4.003,50.72259820600461,24.731978546844466
4.0040000000000004,50.74733544297128,24.740785051376264
4.005,50.77208147410834,24.749594002015527
4.006,50.79683630188444,24.75840539896562
4.007,50.82159992876853,24.767219242429658
4.008,50.846372357230045,24.776035532610557
4.009,50.87115358973869,24.784854269710976
4.01,50.89594362876457,24.793675453933368
4.011,50.920742476778244,24.80249908547995
4.0120000000000005,50.94555013625056,24.811325164552713
4.013,50.97036660965275,24.82015369135341
4.014,50.995191899456486,24.8289846660836
4.015,51.02002600813374,24.837818088944566
4.016,51.044868938156945,24.846653960137417
4.017,51.069720691998825,24.855492279862986
4.018,51.094581272132494,24.864333048321896
4.019,51.11945068103153,24.87317626571457
4.0200000000000005,51.14432892116978,24.88202193224116
4.021,51.16921599502151,24.89087004810161
4.022,51.19411190506139,24.89972061349565
4.023,51.21901665376442,24.90857362862275
4.024,51.243930243606016,24.9174290936822
4.025,51.268852677061936,24.92628700887301
4.026,51.29378395660832,24.935147374393992
4.027,51.31872408472173,24.94401019044374
4.0280000000000005,51.343673063879045,24.95287545722059
4.029,51.36863089655754,24.961743174922674
4.03,51.3935975852349,24.970613343747893
4.031,51.41857313238912,24.9794859638939
4.032,51.44355754049866,24.98836103555817
4.033,51.46855081204227,24.997238558937894
4.034,51.49355294949911,25.006118534230062
4.035,51.518563955348746,25.01500096163144
4.0360000000000005,51.543583832071086,25.02388584133857
4.037,51.56861258214641,25.032773173547735
4.038,51.5936502080554,25.041662958455028
4.039,51.61869671227909,25.050555196256298
4.04,51.643752097298936,25.059449887147174
4.041,51.668816365596705,25.068347031323057
4.042,51.69388951965456,25.07724662897909
4.043,51.718971561955115,25.08614868031024
4.0440000000000005,51.744062494981264,25.09505318551122
4.045,51.76916232121627,25.10396014477649
4.046,51.7942710431439,25.11286955830034
4.047,51.81938866324814,25.121781426276783
