input,force
138.27655310621242,10.036091697857353
138.77755511022042,10.049224233284171
139.27855711422845,10.061651544779139
139.77955911823645,10.073363463603602
140.28056112224448,10.08435011164459
140.78156312625248,10.094601900558235
141.2825651302605,10.104109531052238
141.7835671342685,10.1128639923014
142.28456913827654,10.120856561489651
142.78557114228457,10.12807880347711
143.28657314629257,10.134522570583249
143.7875751503006,10.140180002484314
144.2885771543086,10.145043526218686
144.78957915831663,10.149105856297146
145.29058116232463,10.152359994911127
145.79158316633266,10.154799232238599
146.29258517034066,10.156417146839678
146.7935871743487,10.15720760614017
147.2945891783567,10.157164766998338
147.79559118236472,10.15628307635219
148.29659318637272,10.154557271942558
148.79759519038075,10.15198238310862
149.29859719438875,10.148553731653418
149.79959919839678,10.144266932775059
150.3006012024048,10.139117896061672
150.8016032064128,10.13310282654565
151.30260521042084,10.126218225815567
151.80360721442884,10.11846089318145
152.30460921843687,10.109827926893804
152.80561122244487,10.100316725408916
153.3066132264529,10.089924988703016
153.8076152304609,10.078650719628882
154.30861723446893,10.066492225315395
154.80961923847693,10.053448118605843
155.31062124248496,10.03951731953364
155.81162324649296,10.024699056834303
156.312625250501,10.008992869488903
156.81362725450902,9.992398608300414
157.31462925851702,9.974916437499484
157.81563126252505,9.95654683637612
158.31663326653305,9.937290600940306
158.81763527054107,9.917148845603977
159.31863727454908,9.89612300488788
159.8196392785571,9.87421483514907
160.3206412825651,9.851426416326948
160.82164328657313,9.827760153709683
161.32264529058114,9.803218779716486
161.82364729458916,9.777805355695214
162.32464929859717,9.751523273735637
162.8256513026052,9.72437625849393
163.3266533066132,9.69636836903225
163.82765531062122,9.66750400066614
164.32865731462925,9.637787886823475
164.82965931863725,9.60722510091265
165.33066132264528,9.575821058196862
165.83166332665328,9.54358151767788
166.3326653306613,9.510512583983074
166.83366733466931,9.476620709259532
167.33466933867734,9.441912695072057
167.83567134268534,9.406395694303974
168.33667334669337,9.37007721306195
168.83767535070137,9.33296511258084
169.3386773547094,9.295067611132541
169.8396793587174,9.256393285932575
170.34068136272543,9.216951075049032
170.84168336673343,9.176750279308903
171.34268537074146,9.13580056420416
171.8436873747495,9.09411196179664
172.3446893787575,9.051694872617933
172.84569138276552,9.00856006756985
173.34669338677352,8.964718689818213
173.84769539078155,8.92018225668507
174.34869739478955,8.874962661534049
174.84969939879758,8.829072175653932
175.35070140280558,8.782523450134043
175.8517034068136,8.735329517735194
176.3527054108216,8.687503794754972
176.85370741482964,8.639060082885413
177.35470941883764,8.590012571064015
177.85571142284567,8.540375837318665
178.3567134268537,8.490164850602863
178.8577154308617,8.439394972625864
179.35871743486973,8.388081959671748
179.85971943887773,8.336241964412187
180.36072144288576,8.283891537708605
180.86172344689376,8.23104763040809
181.3627254509018,8.177727595125237
181.8637274549098,8.123949188020674
182.36472945891782,8.069730570563484
182.86573146292582,8.015090311289079
183.36673346693385,7.96004738754239
183.86773547094185,7.9046211872141
184.36873747494988,7.848831510463324
184.86973947895788,7.792698571430733
185.3707414829659,7.736242999943153
185.87174348697394,7.679485843200712
186.37274549098194,7.6224485674596245
186.87374749498997,7.56515305969787
187.37474949899797,7.507621629272855
187.875751503006,7.449877009565898
188.376753507014,7.391942359613361
188.87775551102203,7.333841265728799
189.37875751503003,7.275597743109528
189.87975951903806,7.217236237433117
190.38076152304606,7.158781626440471
190.8817635270541,7.100259221506648
191.3827655310621,7.0416947691977185
191.88376753507012,6.98311445281716
192.38476953907815,6.9245448939371075
192.88577154308615,6.866013153918442
193.38677354709418,6.807546735415613
193.88777555110218,6.749173583869936
194.3887775551102,6.690922088989333
194.8897795591182,6.632821086214259
195.39078156312624,6.574899858171182
195.89178356713424,6.517188136109973
196.39278557114227,6.4597161013319395
196.89378757515027,6.402514386600198
197.3947895791583,6.34561407753843
197.8957915831663,6.289046714016001
198.39679358717433,6.232844291517519
198.89779559118233,6.177039262501003
199.39879759519036,6.121664537739681
199.8997995991984,6.066753487651375
200.4008016032064,6.012339943614012
200.90180360721442,5.958458199265265
201.40280561122242,5.905143011790132
201.90380761523045,5.852429603192602
202.40480961923845,5.800353661556254
202.90581162324648,5.748951342284297
203.40681362725448,5.698259269334513
203.9078156312625,5.648314536429021
204.4088176352705,5.599154708261126
204.90981963927854,5.550817821678229
205.41082164328654,5.503342386855357
205.91182364729457,5.45676738845349
206.41282565130257,5.411132286763438
206.9138276553106,5.36647701883294
207.41482965931863,5.322841999582668
207.91583166332663,5.2802681229062065
208.41683366733466,5.238796762755792
208.91783567134266,5.198469774210616
209.4188376753507,5.159329494536479
209.9198396793587,5.121418744224386
210.42084168336672,5.084780828019918
210.92184368737472,5.04945953593392
211.42284569138275,5.0154991442405
211.92384769539075,4.982944416460158
212.42484969939878,4.951840604327505
212.92585170340678,4.92223344874542
213.4268537074148,4.894169180723636
213.92785571142284,4.8676945223009
214.42885771543084,4.842856687458696
214.92985971943887,4.819703383009643
215.43086172344687,4.7982828094826555
215.9318637274549,4.7786436619839545
216.4328657314629,4.7608351310491255
216.93386773547093,4.744906903479086
217.43486973947893,4.730909163156334
217.93587174348696,4.718892591856053
218.43687374749496,4.708908370033145
218.937875751503,4.701008177599384
219.438877755511,4.69524419468252
219.93987975951902,4.6916691023779995
220.44088176352702,4.6903360834715855
220.94188376753505,4.691298823164266
221.44288577154308,4.694611509767729
221.94388777555108,4.700328835393226
222.4448897795591,4.70850599662511
222.9458917835671,4.7191986951729
223.44689378757514,4.732463138518122
223.94789579158314,4.748356040537795
224.44889779559117,4.76693462211955
224.94989979959917,4.788256611754446
225.4509018036072,4.812380246122827
225.9519038076152,4.839364270661383
226.45290581162322,4.869267940112383
226.95390781563123,4.902151019065787
227.45490981963925,4.938073782475534
227.95591182364726,4.977097016174363
228.45691382765528,5.019282017359573
228.9579158316633,5.064690595074157
229.45891783567131,5.113385070669275
229.95991983967934,5.165428278250946
230.46092184368734,5.220883565113679
230.96192384769537,5.279814792157252
231.46292585170337,5.34228633428957
231.9639278557114,5.4083630808145475
232.4649298597194,5.478110435806653
232.96593186372743,5.551594318465517
233.46693386773543,5.6288811634609885
233.96793587174346,5.710037921260841
234.46893787575146,5.795132058444107
234.9699398797595,5.8842315579964035
235.47094188376752,5.977404919596676
235.97194388777552,6.074721159881529
236.47294589178355,6.176249812701845
236.97394789579155,6.282060929356366
237.47494989979958,6.3922250788206485
237.97595190380758,6.506813347948286
238.4769539078156,6.625897341668693
238.9779559118236,6.749549183164995
239.47895791583164,6.877841514033694
239.97995991983964,7.010847494435521
240.48096192384767,7.1486408032286075
240.98196392785567,7.291295638086199
241.4829659318637,7.438886715597283
241.9839679358717,7.5914892713589595
242.48496993987973,7.7491790600460595
242.98597194388776,7.9120323554716885
243.48697394789576,8.08012595062706
243.9879759519038,8.253537157713504
244.4889779559118,8.432343808153368
244.98997995991982,8.616624252588826
245.49098196392782,8.806457360863094
245.99198396793585,9.00192252199191
246.49298597194385,9.203099644114381
246.99398797595188,9.41006915443071
247.49498997995988,9.622911999125929
247.9959919839679,9.841709643281007
248.4969939879759,10.066544070759925
248.99799599198394,10.297497784091716
249.49899799599197,10.534653804333853
250.0,10.778095670919337
