,x_initial,v_initial,x_step10,v_step10,x_step20,v_step20,x_step30,v_step30,x_step40,v_step40,x_step50,v_step50
0,0.0,150.0,1.5013684058112402,150.27374120148758,3.005476017985446,150.5478406760503,4.512326400400714,150.82229453393515,6.021923077294701,151.0970988377502,7.534269532837285,151.3722496033706
1,0.1500136786424315,150.02735788807212,1.6516558436364863,150.3011350904443,3.1560375731021724,150.57527017918997,4.663162427035736,150.84975925962158,6.173033925668055,151.12459838967385,7.685655549162234,151.39978358054873
2,0.3000547169819218,150.05471939348612,1.801970677136481,150.32853255830975,3.306626559496633,150.60270322228507,4.814025920150802,150.87722748584278,6.324172275323085,151.1521014022443,7.837069101169812,151.42732097801834
3,0.4501231186339082,150.08208451242004,1.9523129098895529,150.35593360120964,3.4572429807070915,150.63013980141457,4.964916883244105,150.90469920863097,6.475338129717916,151.17960787144708,7.988510192278075,151.45486179171817
4,0.6002188872099983,150.10945324104688,2.1026825454700244,150.383338215265,3.607886840267799,150.65757991265272,5.115835319809831,150.9321744240137,6.626531492306665,151.2071177932629,8.139978825901075,151.48240601758238
5,0.7503420263179649,150.13682557553474,2.253079587448211,150.41074639659217,3.758558141709005,150.68502355206914,5.266781233338162,150.95965312801388,6.777752366539446,151.234631163668,8.29147500544886,151.5099536515403
6,0.900492539561747,150.1642015120467,2.403504039390422,150.43815814130284,3.909256888556952,150.7124707157288,5.4177546273152695,150.98713531664973,6.929000755862366,151.26214797863386,8.44299873432746,151.5375046895167
7,1.050670430541449,150.19158104674088,2.553955904858959,150.46557344550396,4.059983084333871,150.73992139969198,5.56875550522332,151.01462098593473,7.08027666371752,151.28966823412722,8.594550015938912,151.5650591274317
8,1.200875702851642,150.2189641757742,2.704435187412118,150.49299230529795,4.210736732557992,150.76737560001428,5.719783870540474,151.0421101318778,7.231580093543002,151.3171919261103,8.74612885368124,151.59261696120066
9,1.3511083600784064,150.24635089530923,2.8549418906041857,150.52041471678237,4.361517836743536,150.79483331274656,5.870839726740887,151.0696027504831,7.382911048772899,151.34471905054048,8.897735250948458,151.62017818673434
10,1.5013684058112402,150.27374120148758,3.005476017985446,150.5478406760503,4.512326400400714,150.82229453393515,6.021923077294701,151.0970988377502,7.534269532837285,151.3722496033706,9.049369211130577,151.64774279993873
