,x_initial,v_initial,x_step10,v_step10,x_step20,v_step20,x_step30,v_step30,x_step40,v_step40,x_step50,v_step50
0,0.0,50.0,0.5007079969096199,50.14163679785492,1.0028334827141152,50.28349762261957,1.5063786924919966,50.425581535750375,2.0113458519298515,50.56788759403392,2.517737178608634,50.71041484341772
1,0.0500070765985064,50.01415357187319,0.5508567215292401,50.15581281460079,1.0531240793347176,50.29769599040492,1.5568113840351123,50.43980216075144,2.0619208605664507,50.582130381152695,2.568454725559115,50.72467969700844
2,0.1000283078933112,50.02830939244113,0.6010196232853544,50.16999107068174,1.1034288754381645,50.31189658811324,1.6072582973045282,50.45402500625696,2.112510113095807,50.59637537922931,2.619186538470105,50.73894675197049
3,0.1500636961326358,50.04246746077026,0.6511967044168229,50.18417156515891,1.153747873247983,50.32609941482517,1.657719434521331,50.46825007131408,2.163113611729136,50.6106225873069,2.6699326195429505,50.753216007343006
4,0.2001132435637677,50.0566277759265,0.701387967161567,50.198354297092926,1.204081074980352,50.34030446964817,1.708194797905622,50.48247735496952,2.213731358676667,50.624872004428205,2.7206929709780123,50.767487462164766
5,0.2501769524330786,50.07079033697518,0.7515934137565693,50.21253926554389,1.2544284828637733,50.35451175163453,1.7586843896765134,50.49670685626963,2.264363356147645,50.63912362963559,2.771467594974662,50.78176111547412
6,0.3002548249860017,50.08495514298109,0.8018130464378737,50.22672646957136,1.3047900991262438,50.3687212598342,1.809188212052132,50.51093857426034,2.315009606350325,50.65337746197099,2.822256493731285,50.79603696630902
7,0.3503468634670315,50.099122193008526,0.8520468674405842,50.2409159082344,1.355165925994772,50.38293299329669,1.859706267249616,50.52517250798719,2.365670111491976,50.66763350047595,2.873059669445281,50.81031501370703
8,0.4004530701197234,50.11329148612124,0.9022948789988668,50.25510758059153,1.4055559656953815,50.397146951071136,1.9102385574851184,50.53940865649531,2.416344873778878,50.68189174419162,2.923877124313061,50.82459525670531
9,0.4505734471866938,50.12746302138247,0.952557083345948,50.26930148570076,1.4559602204531068,50.411363132206255,1.9607850849738044,50.55364701882944,2.467033895416329,50.69615219215876,2.974708860530048,50.838877694340624
