input,force
0.0,0.0
0.501002004008016,0.16548044260465028
1.002004008016032,0.3312527704274625
1.503006012024048,0.49730480341765343
2.004008016032064,0.6636234850882213
2.5050100200400798,0.8301948943957094
3.006012024048096,0.9970042584550997
3.507014028056112,1.164035966076531
4.008016032064128,1.3312735821098278
4.509018036072144,1.4986998625821764
5.0100200400801596,1.666296770613591
5.511022044088175,1.8340454930942056
6.012024048096192,2.0019264581067544
6.513026052104208,2.169919353077027
7.014028056112224,2.338003143634461
7.51503006012024,2.506156093164456
8.016032064128256,2.6743557830334406
8.517034068136272,2.8425791334671593
9.018036072144287,3.010802425062141
9.519038076152304,3.179001320909755
10.020040080160319,3.3471508893118336
10.521042084168336,3.515225627066298
11.02204408817635,3.6831994833008306
11.523046092184368,3.851045883832153
12.024048096192384,4.018737756028089
12.5250501002004,4.186247554149195
13.026052104208416,4.3535472851463455
13.527054108216431,4.520608534890314
14.028056112224448,4.687402494809112
14.529058116232463,4.8538999889084495
15.03006012024048,5.020071501150446
15.531062124248495,5.185887203165493
16.03206412825651,5.351316982271813
16.533066132264526,5.516330469777163
17.034068136272545,5.680897069536841
17.53507014028056,5.844985986742005
18.036072144288575,6.008566256912208
18.53707414829659,6.171606775065826
19.03807615230461,6.334076325042005
19.539078156312623,6.495943608947684
20.040080160320638,6.657177276703134
20.541082164328657,6.817745955659462
21.04208416833667,6.977618280261438
21.543086172344687,7.136762921729097
22.0440881763527,7.295148617731563
22.54509018036072,7.452744202026513
23.046092184368735,7.609518634038886
23.54709418837675,7.765441028352491
24.04809619238477,7.920480684088243
24.549098196392784,8.074607114142928
25.0501002004008,8.227790074262598
25.551102204408814,8.379999591924797
26.052104208416832,8.531205995004063
26.553106212424847,8.6813799401954
27.054108216432862,8.830492441170593
27.555110220440877,8.97851489644257
28.056112224448896,9.125419116913289
28.55711422845691,9.271177353080851
29.058116232464926,9.415762321882028
29.559118236472944,9.559147233146568
30.06012024048096,9.701305815640126
30.561122244488974,9.84221234267302
31.06212424849699,9.981841657252344
31.563126252505008,10.12016919675556
32.06412825651302,10.257171017103907
32.56513026052104,10.392823816414621
33.06613226452905,10.527104958111318
33.56713426853707,10.659992493472425
34.06813627254509,10.79146518359802
34.569138276553105,10.921502520776013
35.07014028056112,11.050084749229091
35.571142284569135,11.177192885224448
36.07214428857715,11.302808736528798
36.573146292585164,11.426914921191884
37.07414829659318,11.549494885642185
37.5751503006012,11.670532922079161
38.07615230460922,11.79001418514698
38.57715430861723,11.907924707875376
39.07815631262525,12.024251416873822
39.57915831663326,12.138982146765896
40.080160320641276,12.25210565385142
40.58116232464929,12.3636116289846
41.08216432865731,12.473490709657042
41.58316633266533,12.58173449127522
42.08416833667334,12.688335537622748
42.58517034068136,12.793287390498406
43.08617234468937,12.896584578521612
43.58717434869739,12.998222625097778
44.0881763527054,13.098198055536761
44.589178356713425,13.196508403318145
45.09018036072144,13.293152215498077
45.591182364729455,13.388129057252941
46.09218436873747,13.481439515555971
46.593186372745485,13.573085201983599
47.0941883767535,13.663068754649128
47.595190380761515,13.75139383926199
48.09619238476954,13.8380651493117
48.59719438877755,13.92308840537623
49.09819639278557,14.006470353555411
49.59919839679358,14.088218763030534
50.1002004008016,14.168342422752318
50.60120240480961,14.246851137259833
51.10220440881763,14.323755721633999
51.60320641282564,14.399067995589792
52.104208416833664,14.472800776712164
52.60521042084168,14.544967872841283
53.106212424849694,14.615584073613528
53.60721442885771,14.68466514116527
54.108216432865724,14.7522278000073
54.60921843687374,14.818289726078328
55.110220440881754,14.882869534986757
55.611222444889776,14.945986769450583
56.11222444889779,15.007661885945948
56.613226452905806,15.067916240575512
57.11422845691382,15.126772074168493
57.615230460921836,15.184252496624833
58.11623246492985,15.240381470516638
58.617234468937866,15.295183793960533
59.11823647294589,15.34868508277531
59.6192384769539,15.400911751939812
60.12024048096192,15.451890996366473
60.62124248496993,15.501650771006625
61.12224448897795,15.550219770304178
61.62324649298596,15.597627407014842
62.12424849699398,15.643903790408537
62.625250501002,15.689079703873153
63.126252505010015,15.733186581938439
63.62725450901803,15.77625648673902
64.12825651302605,15.818322083936277
64.62925851703406,15.859416618119091
65.13026052104208,15.8995738877039
65.63126252505009,15.938828219355045
66.1322645290581,15.977214441946556
66.63326653306612,16.014767860087165
67.13426853707413,16.05152422723044
67.63527054108215,16.087519718392418
68.13627254509018,16.122790902499418
68.6372745490982,16.157374714388947
69.13827655310621,16.19130842648696
69.63927855711422,16.22462962018492
70.14028056112224,16.257376156940474
70.64128256513025,16.289586149125576
71.14228456913827,16.32129793064631
71.64328657314628,16.352550027358667
72.1442885771543,16.38338112730481
72.64529058116231,16.4138300507944
73.14629258517033,16.443935720355785
73.64729458917834,16.473737130581824
74.14829659318636,16.5032733178953
74.64929859719437,16.53258333025889
75.1503006012024,16.56170619685465
75.65130260521042,16.590680897758133
76.15230460921843,16.619546333631995
76.65330661322645,16.648341295464267
77.15430861723446,16.67710443437603
77.65531062124248,16.705874231523502
78.1563126252505,16.734688968119276
78.65731462925851,16.763586695597343
79.15831663326652,16.79260520594646
79.65931863727454,16.82178200223627
80.16032064128255,16.85115426936036
80.66132264529057,16.88075884502034
81.16232464929858,16.91063219097464
81.6633266533066,16.940810364575775
82.16432865731463,16.971328990619316
82.66533066132264,17.0022232335276
83.16633266533066,17.0335277698911
83.66733466933867,17.065276761389864
84.16833667334669,17.097503828117073
84.6693386773547,17.130242022326748
85.17034068136272,17.163523802626887
85.67134268537073,17.197381008639187
86.17234468937875,17.231844836146024
86.67334669338676,17.266945812744943
87.17434869739478,17.302713774030522
87.67535070140279,17.339177840323057
88.1763527054108,17.376366393962886
88.67735470941882,17.414307057188953
89.17835671342685,17.453026670619558
89.67935871743487,17.4925512723527
90.18036072144288,17.53290607770305
90.6813627254509,17.57411545959195
91.18236472945891,17.616202929606345
91.68336673346693,17.65919111974188
92.18436873747494,17.70310176484509
92.68537074148296,17.747955685768662
93.18637274549097,17.793772773253497
93.68737474949899,17.84057197255045
94.188376753507,17.888371268794206
94.68937875751502,17.937187673140915
95.19038076152303,17.98703720968082
95.69138276553105,18.03793490313621
96.19238476953907,18.089894767354643
96.69338677354709,18.142929794606474
97.1943887775551,18.197051945695275
97.69539078156312,18.252272140888923
98.19639278557113,18.3086002516785
98.69739478957915,18.36604509337146
99.19839679358716,18.424614418524857
99.69939879759518,18.48431491122369
100.2004008016032,18.54515218220881
100.70140280561121,18.607130764857907
101.20240480961922,18.670254112022835
101.70340681362724,18.73452459372527
102.20440881763525,18.799943495712434
102.70541082164327,18.866511018873766
103.20641282565128,18.934226279518622
103.70741482965931,19.00308731051446
104.20841683366733,19.073091063284348
104.70941883767534,19.14423341066177
105.21042084168336,19.216509150600054
105.71142284569137,19.289912010733154
106.21242484969939,19.36443465378365
106.7134268537074,19.440068683813262
107.21442885771542,19.516804653310437
107.71543086172343,19.594632071108887
108.21643286573145,19.673539411130307
108.71743486973946,19.753514121943788
109.21843687374748,19.83454263713377
109.7194388777555,19.916610386467806
110.22044088176351,19.999701807854667
110.72144288577154,20.08380036008265
111.22244488977955,20.16888853632746
111.72344689378757,20.25494787841831
112.22444889779558,20.34195899185017
112.7254509018036,20.429901561529785
113.22645290581161,20.51875436824211
113.72745490981963,20.608495305823602
114.22845691382764,20.699101399027903
114.72945891783566,20.790548822069127
115.23046092184367,20.8828129178273
115.73146292585169,20.97586821770005
